         i         j       pij       pji
        43        35   -1084.4     240.4
        34        47     548.1    -942.8
        24        38     187.8    -432.6
        14         3     512.9    -891.3
        29        44      -548    -371.5
         8        26     134.1    -563.7
        39        14    -872.3     505.5
        40         3     601.1      -818
        39        46    -835.8     295.6
        44         7     -75.4    -317.4
        45        35     395.2    -696.8
        37        26    -399.7      19.4
        21        23     248.6    -451.1
        48        47     396.7    -420.8
        10        18    -904.6    -677.4
        22        19    -821.8     158.7
        16        27    -932.6     403.1
        35        29    -392.6     229.3
        15         3     551.5    -662.4
        30        15      -232     193.1
        39        29    -751.6     412.4
        42        10     919.6   -1051.2
        28        26      -3.9    -261.3
         4        12    -323.2      14.5
        40        36     435.5    -964.3
        38         9      98.7    -107.8
        25        28     -50.7     -65.7
         6        50     105.9    -923.2
        24        29      91.6    -101.2
        38        10       587      -606
        12        39      40.3    -319.9
         4        47     304.6    -324.2
        13        32     267.8    -997.2
        47         8    -758.7     734.1
        42         5     -14.1    -934.4
        24        16     121.8    -322.7
        32         6     -1058     923.8
        48        19      80.1    -121.3
        14        31    -531.1   -1036.1
        12        41    -337.1    -239.3
         1        39     -34.2    -745.7
        33        41    -869.5    -382.1
        24        13    -233.7      85.8
        17        48    -345.3     299.5
        34         2      41.8    -736.9
        23        40    -482.4     391.5
        20         7        85    -552.5
        42        49     775.9    -881.1
        11        28    -255.3     225.9
