         i         j       pij       pji
         4         8     -69.8   -100000
         5        11       -10       -10
         7         8         0         0
         6        20       -10       -10
        15        14         0         0
         1         4       -10       -10
        18        21       -10       -10
        11        15       -10       -10
        25        17         0         0
         6        24      30.6     -40.7
        22        19     -39.5      31.9
        21         7       -10       -10
         4         3       -10       -10
        18        12       -10       -10
        17        22     -57.7   -100000
        13        24         0         0
        19         8         0         0
         2         5         0         0
         4        10         0         0
         9         6         0         0
        23        12         0         0
         3        20       -10       -10
        11        25     106.4    -116.3
         8        16         0         0
