         i         j       pij       pji
        50        30     -65.8     -41.6
        26        22     -30.8       8.1
        29        44     -94.7       -13
        43        44      -1.5      -2.3
        45        39     -37.5      -3.1
         3        31      -9.7     -11.3
        37        42     -94.1     -11.4
        48        32      -0.3     -28.6
        12        40     -38.2     -38.1
        11        41      98.5    -104.6
        36        20      -7.3    -140.2
        15        13      82.9    -142.7
         3        44     -17.4      -2.7
        27        17      53.4    -153.2
        10        25     -71.9     -85.6
         6        31     -81.8      47.6
        20         7     -47.9      38.2
        49        39     -59.5      -0.1
        11        48       4.7     -30.6
        13        12     -31.9        22
         8        37     -46.7     -90.3
         5        18     -88.1     -93.7
        44        39     -46.2       4.9
        21        30     -12.5       3.7
        38        28     -69.2     -52.4
        19        46      50.1     -50.8
        43        36        82     -95.3
        50        39      -122      33.4
        27        45    -100.1     -87.3
        14        37     -55.4       5.2
        27        23      -7.6       -59
         4        28    -103.8      91.5
         8        12     -29.5       -56
         6         2     -53.9      36.6
         8        35       -53      23.1
        25        32    -101.2      -6.2
        20        12       -36      30.2
        37         5     -14.5     -67.9
        34        35       -91     -42.3
        46         9    -103.7     -54.9
         8        25     -58.1        -4
        31        38      25.3     -50.1
        16        22     -34.7      24.3
        43         9     -38.6     -72.5
         5        22     -11.7       2.4
        26        47       3.6     -65.5
         3         1     -21.1      -9.6
        34        33     -93.2     -70.1
        25        24      80.7    -113.4
