         i         j       pij       pji
        24         6     -57.2   -100000
        24         1     -43.1   -100000
        17         1       6.5   -100000
        23        18      16.6   -100000
        24        22     -64.3   -100000
        19        21       9.7   -100000
        13         4      -1.5   -100000
        24         4      -4.3   -100000
         3         8     -17.5   -100000
         2        21     -40.1   -100000
        16        19        -7   -100000
         9        20        26   -100000
        21        11       -82   -100000
         6        10      16.5   -100000
         9        10      30.8   -100000
         1         3     -75.5   -100000
         8        18      -9.1   -100000
        18        25      81.9   -100000
        21        23     -83.5   -100000
        12        19      11.9   -100000
         7        18     -54.8   -100000
         5        25      97.8   -100000
        14         9      58.1   -100000
        21        15     -85.8   -100000
