         i         j       pij       pji
        37        48       -10       -10
        24        46       -10       -10
        17        22       -10       -10
        35        50       -10       -10
        10        27       -10       -10
        48         4       -10       -10
        24        36       -10       -10
        34         6       -10       -10
         8        47       -10       -10
        13        39       -10       -10
        33        30       -10       -10
        27        47       -10       -10
        45        34       -10       -10
        12        43       -10       -10
         3         9       -10       -10
         8        40       -10       -10
        35        24       -10       -10
        11        21       -10       -10
        23        22       -10       -10
        49        22       -10       -10
        26        22       -10       -10
        29        16       -10       -10
         8        42       -10       -10
        23        33       -10       -10
        40        20       -10       -10
        18         1       -10       -10
        12        20       -10       -10
        11        28       -10       -10
        10        18       -10       -10
        17        46       -10       -10
        44        29       -10       -10
        17        18       -10       -10
        41        48       -10       -10
        40        19       -10       -10
        14        49       -10       -10
         3        32       -10       -10
         6        20       -10       -10
        44         1       -10       -10
        31        16       -10       -10
        14        15       -10       -10
        13         5       -10       -10
        41         2       -10       -10
        20         9       -10       -10
         7        38       -10       -10
        12        38       -10       -10
        21        46       -10       -10
        13        48       -10       -10
        25        41       -10       -10
