         i         j       pij       pji
        72        48       -10       -10
        33        28       -10       -10
        18       100       -10       -10
         5        21       -10       -10
        71        43       -10       -10
        51        60       -10       -10
        50        81       -10       -10
        12        77       -10       -10
        66        96       -10       -10
        58        96       -10       -10
        34        79       -10       -10
        58        70       -10       -10
        96         4       -10       -10
        59        19       -10       -10
        51        44       -10       -10
        98        76       -10       -10
        81        16       -10       -10
        75        37       -10       -10
        88        97       -10       -10
        79        38       -10       -10
        70        68       -10       -10
        57        35       -10       -10
        63        14       -10       -10
        83        48       -10       -10
        45        40       -10       -10
        83        59       -10       -10
        55        81       -10       -10
        48        13       -10       -10
        23        87       -10       -10
        10        54       -10       -10
        33        46       -10       -10
        84        41       -10       -10
        33        98       -10       -10
         7        15       -10       -10
        46        51       -10       -10
         6        63       -10       -10
        56        59       -10       -10
        26        76       -10       -10
        14        88       -10       -10
        75        34       -10       -10
        66        80       -10       -10
        31        72       -10       -10
        74        52       -10       -10
        90        81       -10       -10
        10        16       -10       -10
        96        31       -10       -10
        33        71       -10       -10
        94        99       -10       -10
        85        44       -10       -10
        76        32       -10       -10
        29        41       -10       -10
        87        38       -10       -10
        19        73       -10       -10
         3        72       -10       -10
        82        74       -10       -10
        55        73       -10       -10
        69        33       -10       -10
        23        26       -10       -10
        56        57       -10       -10
        86        79       -10       -10
        94        39       -10       -10
        62        40       -10       -10
        21        36       -10       -10
        63        95       -10       -10
        49        22       -10       -10
        64        38       -10       -10
        87         1       -10       -10
        89        22       -10       -10
        64        97       -10       -10
        71        65       -10       -10
        89        20       -10       -10
        44        27       -10       -10
        45        39       -10       -10
        74        90       -10       -10
        17        80       -10       -10
        84        61       -10       -10
         7        92       -10       -10
        30        22       -10       -10
        61        11       -10       -10
        15        65       -10       -10
        83        77       -10       -10
        74         2       -10       -10
        25        54       -10       -10
        30         9       -10       -10
        29        97       -10       -10
        83        24       -10       -10
        69        91       -10       -10
        36        62       -10       -10
         8         6       -10       -10
        47        46       -10       -10
        80        93       -10       -10
        67        71       -10       -10
        20         8       -10       -10
        94        27       -10       -10
        59        18       -10       -10
        53        37       -10       -10
        78        79       -10       -10
        42        92       -10       -10
