         i         j       pij       pji
        10        48       -10       -10
        44        28       -10       -10
        11         8     111.7      -415
        47         2       -10       -10
        41        40         0         0
        14        47       -10       -10
        30        39         0         0
         8        19         0         0
        29        31       536      -714
        28        48     358.6    -453.5
        35        10    -110.8     -74.4
        15         3     168.6    -840.1
        47        16         0         0
        45        38       -10       -10
        33        43     335.8   -100000
        26         9         0         0
        12        41       -10       -10
        24         1    -798.4     370.9
        14        36         0         0
        10        32     -44.4       5.2
        33         9     142.6    -502.5
        15        47       -10       -10
        40         6       -10       -10
         4        46      30.2   -100000
         7        15         0         0
        17        25       -10       -10
        36         4     354.3    -451.3
        48         4         0         0
        17        39    -555.2   -100000
        25        42    -789.8     515.3
        21         8     367.6   -100000
         9        20       -10       -10
        35        25         0         0
        13        10         0         0
        48        34       -10       -10
        38        16      34.1   -100000
        23        18       -10       -10
        39        22     322.8    -331.5
         7         9     214.4   -100000
        23         5         0         0
        26         6      -133     -34.5
        23        31     512.2   -100000
        40        29       -10       -10
         1        27         0         0
        37         2       -10       -10
         3        24       -10       -10
        50         7       -10       -10
        32        19    -263.6     178.5
        49         7    -273.6   -100000
