         i         j       pij       pji
        75        90       -10       -10
        91        48       -10       -10
        35        25       -10       -10
        82        88       -10       -10
        26        74       -10       -10
        71        21       -10       -10
        58        48       -10       -10
        97        50       -10       -10
        40         7       -10       -10
        13        74       -10       -10
        85         8       -10       -10
        46        50       -10       -10
        42        45       -10       -10
        61        40       -10       -10
        95        72       -10       -10
        50        34       -10       -10
        93        58       -10       -10
        64        15       -10       -10
        99        18       -10       -10
        55        89       -10       -10
        88        38       -10       -10
        85        99       -10       -10
        57         7       -10       -10
        52        67       -10       -10
        98        67       -10       -10
        34        37       -10       -10
        83        11       -10       -10
        17        91       -10       -10
         2        83       -10       -10
        71        31       -10       -10
        84        53       -10       -10
         5        69       -10       -10
        28        98       -10       -10
        56        43       -10       -10
        16        75       -10       -10
         4        60       -10       -10
        16        30       -10       -10
        13        32       -10       -10
        53        57       -10       -10
        74        68       -10       -10
        10         3       -10       -10
        97        66       -10       -10
        83        44       -10       -10
        36        62       -10       -10
        54        60       -10       -10
        29        28       -10       -10
        27        63       -10       -10
        33        65       -10       -10
        78        86       -10       -10
        57        85       -10       -10
        66        49       -10       -10
        17       100       -10       -10
        90        79       -10       -10
        33        59       -10       -10
        19         9       -10       -10
        94        73       -10       -10
        87        61       -10       -10
        73        85       -10       -10
        99        79       -10       -10
        56        66       -10       -10
        51        61       -10       -10
        64        28       -10       -10
        96        10       -10       -10
        19        75       -10       -10
        98        88       -10       -10
        64        71       -10       -10
        63        92       -10       -10
        10        20       -10       -10
        76        73       -10       -10
        11         5       -10       -10
        39        95       -10       -10
        78         6       -10       -10
        23        29       -10       -10
        47        65       -10       -10
        46        20       -10       -10
        44        23       -10       -10
        90        81       -10       -10
        53        41       -10       -10
        54        55       -10       -10
        93        24       -10       -10
         6        53       -10       -10
        12        83       -10       -10
        22         6       -10       -10
        95        92       -10       -10
        59        95       -10       -10
        77         1       -10       -10
        45        36       -10       -10
        42        95       -10       -10
        77        91       -10       -10
        25        91       -10       -10
       100        70       -10       -10
        14        65       -10       -10
         4        32       -10       -10
        80        58       -10       -10
        62        69       -10       -10
