         i         j       pij       pji
        78        11    -192.6   -100000
        88        28       424   -100000
        35        28    -581.7   -100000
        65        35    -704.5   -100000
        99        22      -368   -100000
        77        38      -137   -100000
         9        38     -26.6   -100000
         8        71     531.1   -100000
        47         1     456.2   -100000
        57        62    -475.5   -100000
        19        36     -24.4   -100000
        46        86     695.6   -100000
        73        25    -432.1   -100000
        59        58     337.5   -100000
        32        30   -1076.1   -100000
        21        80   -1061.8   -100000
        50        40    -979.1   -100000
        36        47    -136.8   -100000
        18        94     -28.6   -100000
        18         2     912.1   -100000
        43        73    -666.4   -100000
        60        18     -33.6   -100000
        12        43    -813.6   -100000
        27        53    -814.6   -100000
        45        85     975.5   -100000
        86         5      75.5   -100000
        57        55    -147.9   -100000
        16        42    -710.5   -100000
        46        59     135.7   -100000
        47        71    1058.4   -100000
        30        89     253.9   -100000
        93        83     157.2   -100000
        72        35    -209.6   -100000
        16        19    -863.1   -100000
        53        76     -35.1   -100000
         9        82      66.9   -100000
        77        23       110   -100000
        22        34     263.8   -100000
        49        61     -39.5   -100000
        19        31     746.7   -100000
        19        13       -31   -100000
        87         5    1001.4   -100000
        47        76     241.7   -100000
        55        91     657.3   -100000
        94        96    1043.2   -100000
        95        56     284.5   -100000
        98        32      96.4   -100000
       100         5     464.7   -100000
        96        53      -794   -100000
        99         2     187.7   -100000
        11         3    -329.6   -100000
        67        37    1087.5   -100000
        43        58     450.7   -100000
        85        98    -557.3   -100000
        80        64     347.5   -100000
        88        64    -175.6   -100000
        19        38     400.6   -100000
        24        93     499.5   -100000
        28        60    -947.2   -100000
        51        10    -156.8   -100000
        44        20    -374.8   -100000
        75        39     215.5   -100000
        53        33       752   -100000
        37        17       -72   -100000
        18        49      14.9   -100000
        38        67      -492   -100000
        75        40      -682   -100000
        19        59      77.1   -100000
        31        68     274.9   -100000
        40        78     423.5   -100000
        12        90     -16.7   -100000
        50        42   -1013.8   -100000
        82        52    -672.5   -100000
        34        79    -231.8   -100000
        66        89      -799   -100000
        49        84     247.7   -100000
        98        26      31.8   -100000
        69        28    -152.4   -100000
         6        78     549.1   -100000
        84        14      68.7   -100000
        81         8    -260.7   -100000
         4        68     360.4   -100000
        54        38     124.9   -100000
        95        86     260.2   -100000
        64        83       222   -100000
        65        85      52.8   -100000
        57        45      82.5   -100000
        55        20       785   -100000
        79        29      -175   -100000
        79        10      -358   -100000
        46        15     393.1   -100000
        36        92     227.4   -100000
        97        44     133.7   -100000
        79         7    -222.6   -100000
        92        41      14.8   -100000
        74       100     284.1   -100000
        11        63      78.8   -100000
        85        70     -13.8   -100000
        89        48    -924.3   -100000
