         i         j       pij       pji
        52        27      81.2    -123.4
         1        78     -13.7     -36.8
        85        96      23.6     -95.1
         2        89      57.3    -111.3
        53        86     -29.4     -60.5
        46         4      69.3     -74.9
        11        92    -114.1      62.9
        26        13     -62.3     -30.9
        91        82      -113      84.5
        52        96        39    -107.4
        24        60       -37     -58.6
        63        36       5.2    -108.9
        51       100      24.2    -118.3
        99        45     -83.6       8.8
        41        62     -26.7       7.7
        43        78     -27.4         6
        68        23    -119.2     112.2
        70        67     -15.8     -13.3
        61        89        31     -50.2
        20        81     -65.9      58.6
        51        10      53.1     -84.7
        24        75    -132.9      46.3
        68        71    -145.4     111.6
        42        76     -20.9     -93.1
        20        21     -75.9      48.8
        62        33      10.5    -102.3
        65         9      54.8    -148.2
        73        38     -80.1      34.1
        29        27       6.5     -32.5
        97        85     -64.5      18.7
        55        93      -9.5     -57.3
        20        39      30.1     -31.9
        59         4      59.3    -140.1
        88        18      -9.6     -90.3
        78        91      42.5     -72.3
        80        98    -174.1     109.2
        61        72     -71.7      -2.8
        88        85     -23.8       8.4
        80        14    -158.9      58.4
         5        80      93.5    -169.6
        51        28     -59.6     -45.5
        31        27        45     -74.6
        77        29     -19.8        16
        41        53     -38.2      12.8
        77        56      20.8     -92.3
        40        93      82.1    -107.3
         7        63      16.6     -29.2
        94        97      17.2     -44.5
        24        44     -99.8      29.4
        70        52     -46.4      11.7
        32        11     -26.7       0.6
        16        13       7.3       -17
        20        75     -82.8      72.1
        20        48     -15.3       8.3
        62        91     103.1    -107.2
        87        34     -40.8     -53.9
        77         5     -34.1       1.7
         8         1      -3.8     -64.7
        63        78      30.7     -37.4
        42        87      12.4     -27.9
        13        75       5.7      -8.6
        75        55      31.4    -138.9
        97         1     -23.8     -29.2
        86        45     -79.9         6
         1        10      26.2     -29.7
        46        77      -4.5     -31.3
         6        79     -93.4     -77.3
        40        59     -42.4       9.5
        90        75       2.6     -11.7
         3         5     -57.1      49.1
        54         1      -4.1      -6.6
        60        66     -38.4     -16.5
        42        63     -35.3     -45.3
        68        78     -93.9      67.3
        79        62       -81       4.7
        69        55      56.8    -151.8
        72        34      63.2    -111.6
        42        32       7.8    -111.8
        96        38    -114.9      47.6
        11        84     -50.2     -15.1
        15         5     -86.8     -50.3
        74        59     -87.6      63.8
        17        86     -37.6       1.8
        57        62     -46.4       0.1
        39         9     -71.8      60.2
         1        58      37.6     -51.7
        86        12     -31.1      24.6
        15        19       -53     -18.3
        76        83     -99.9      28.1
        95        13     -10.9      -5.9
        37        14     -91.3      91.1
        35        34     -62.8     -62.5
        25        97     -45.9     -60.8
        50        63     -59.5       5.5
        47        80     130.8    -169.4
        49        88      30.5     -50.8
        97        22       -82     -30.9
        56        30    -121.9      69.3
        64        49     -52.6     -40.6
