         i         j       pij       pji
        41        97     183.4   -100000
        41        91      66.1   -100000
        57        66     125.8   -100000
        41        64     -97.1   -100000
        80        59    -292.6   -100000
        26        22      -3.1   -100000
        30        35     406.5   -100000
        79        20     188.4   -100000
        51        55     185.8   -100000
        48        84     374.4   -100000
        11        76        92   -100000
        87        69    -148.8   -100000
        58        77     -33.1   -100000
        27        17     668.3   -100000
        34        48    -590.3   -100000
        44        73     103.4   -100000
        73        55     350.5   -100000
        28        85     711.2   -100000
        14        35     691.4   -100000
        95        34    -449.5   -100000
        89        96    -766.6   -100000
        31        82    -811.4   -100000
        15        40     231.3   -100000
        64        18     135.9   -100000
        29        51      59.9   -100000
       100        94    -133.2   -100000
        58        28    -733.6   -100000
        94        30    -606.7   -100000
        28        39     -17.7   -100000
        13        83      74.9   -100000
         8         2    -185.9   -100000
        90        42    -277.6   -100000
        81        57      17.5   -100000
        98        89     733.2   -100000
       100        20    -254.1   -100000
        45        23      88.1   -100000
        14        81     346.9   -100000
        10        26    -464.6   -100000
        71        54     362.9   -100000
        27        66       507   -100000
        18        48    -282.8   -100000
        59        87    -542.6   -100000
        15        42    -117.8   -100000
        55        78    -322.5   -100000
        74        13       107   -100000
        97        96    -375.3   -100000
        29         6     190.4   -100000
        54        97        12   -100000
        59        79      -432   -100000
        77        42    -677.2   -100000
         2        59      -295   -100000
        68        69    -407.5   -100000
        66        36    -556.9   -100000
        61        90      91.6   -100000
         7        64     244.2   -100000
        49        12    -325.5   -100000
         4        40    -266.7   -100000
        20        93     177.8   -100000
        54         4      -2.6   -100000
        67        80       531   -100000
        53        81     -45.2   -100000
        13        37    -348.3   -100000
        25        78    -373.5   -100000
        83        93      90.1   -100000
        31         4    -236.4   -100000
        86        95    -264.8   -100000
         5        40     154.2   -100000
        10        43     158.9   -100000
        28        22     210.3   -100000
        95        65    -332.1   -100000
        96        70     169.2   -100000
        84        87    -113.2   -100000
        71         6     164.8   -100000
        63        38     204.5   -100000
        23        94     642.4   -100000
        34         3      -184   -100000
        62        87     250.9   -100000
        31        63    -462.7   -100000
        19        76      83.9   -100000
        93        46    -437.9   -100000
        75        46     427.3   -100000
        31        11    -342.1   -100000
        13        50    -386.3   -100000
        92        87     316.1   -100000
        67        99     124.9   -100000
        47        92    -171.1   -100000
         1         9     153.3   -100000
        24        90    -299.8   -100000
        79         1      -228   -100000
        61        60     468.2   -100000
        72        60     -65.9   -100000
        14        16     196.7   -100000
        33        99     281.2   -100000
        12         6      91.7   -100000
        32        66      63.8   -100000
        75        56     501.5   -100000
        59        21     347.1   -100000
        88        96       486   -100000
        52        77     264.9   -100000
