         i         j       pij       pji
        42        17     208.7   -100000
        92        97     382.3   -100000
        22        72         0         0
        76        78     343.2   -100000
        58        22    -426.1   -100000
        93        28       -10       -10
        63        78     394.8   -100000
        97        12         0         0
        42        15       -10       -10
        10        74    -288.1    -202.2
        41        30       -10       -10
        12        16     -68.1   -100000
        70         1         0         0
        43        60       -10       -10
        88        39     -58.7     -85.6
        30         2      -319     312.7
         5        55     471.2    -523.2
        20        19         0         0
        60       100       -10       -10
        24        67         0         0
        64        36       -10       -10
        14        31       -10       -10
        81        18         0         0
        42        67     169.8   -100000
        69        98       225   -100000
        55        70      -301     204.1
         1        91       -10       -10
        12        91      87.4    -101.3
        17         3         0         0
        35        16         0         0
        11        48     134.3   -100000
        41        62       -10       -10
        64        82       5.7    -431.5
        74        35         0         0
        26        78       -10       -10
        90        20         0         0
        76        28     143.9    -381.3
         6        45    -592.3       451
        45        98      16.5    -163.1
        48        40         0         0
        78        33         0         0
        77         6    -177.3       7.7
        51        34       112    -570.9
        13        78         0         0
        70        22         0         0
        38        18      71.8   -100000
         2        25     397.5   -100000
        17        72         0         0
        49        59       -10       -10
        54        32       -10       -10
        37        83    -758.2     404.2
        10        57    -500.9        19
        74        43       -10       -10
        48        81    -171.7   -100000
        19        25       -10       -10
        18        77     124.5   -100000
        54        59         0         0
        82        95     -70.2   -100000
        15         9    -170.1      79.3
        20        97         0         0
         5        44       -10       -10
        80        10       4.9    -154.4
        59        81      17.3     -70.3
        72        49       6.8   -100000
        31        44     157.1   -100000
        65        82       -10       -10
        85        78      -9.8     -64.7
        88        41         0         0
        89        88       -10       -10
        87        65       -10       -10
        17         8    -227.1   -100000
        65        37      16.8   -100000
        28        53       -10       -10
        96        14    -698.1     411.7
         5        65     -41.9   -100000
         4        84         0         0
        94        99       -10       -10
        65        94       -10       -10
        61         8       442    -488.8
        63        79     474.4   -100000
        85        30       -10       -10
        69        75       -10       -10
        96        47    -244.3   -100000
        56        62      -449       100
        19        23    -370.4   -100000
        68        96    -134.9    -250.4
        46        64    -634.4   -100000
        77        50       -10       -10
        51        15       -10       -10
        66        44    -534.3      13.6
        27        21      99.6   -100000
        36        73     342.3   -100000
        71        26       -10       -10
         4        39       -10       -10
         7        90       -47    -130.6
        80        27    -483.7   -100000
        39        86       -10       -10
        93        29      37.4   -100000
        52        41       -10       -10
