         i         j       pij       pji
        70         8     -93.8   -100000
        59        11     -82.9   -100000
        96        55      70.2   -100000
        64         7      60.6   -100000
         4        84     -51.5   -100000
         2        20       3.4   -100000
        79        36     -37.1   -100000
         5        94      20.9   -100000
        80        79     -88.8   -100000
        99         1      67.4   -100000
        14        22      55.2   -100000
        26        32     -54.2   -100000
        72        27      12.9   -100000
        96        43      48.7   -100000
        72        46      54.6   -100000
        59        99     -20.7   -100000
        10        70        37   -100000
         4        11     -85.6   -100000
        82         5      -8.5   -100000
        34        39      10.7   -100000
         7        32       2.3   -100000
        38        88     -15.4   -100000
        65        97     143.4   -100000
         7        65    -130.2   -100000
        52        15      48.2   -100000
         3        89     -17.8   -100000
        31        99      -8.5   -100000
        16         2     -45.8   -100000
        80        35     -22.6   -100000
        46        20     -30.1   -100000
        73        26        -7   -100000
        78        63     -23.1   -100000
        54        79     -25.4   -100000
        78        85       -20   -100000
        24        89     -85.4   -100000
        77        91      -1.5   -100000
         9        73       4.3   -100000
        63        40       9.4   -100000
        79        19     -40.8   -100000
        99        16     -37.9   -100000
        58        89     -74.4   -100000
         1        18     -51.6   -100000
        30        24     112.9   -100000
         8         1      67.7   -100000
        98        24     156.2   -100000
         7        52    -105.3   -100000
        52        13     136.4   -100000
        47        75       104   -100000
        43        53     -60.5   -100000
        25        51     -74.7   -100000
        78        61      -1.7   -100000
         4        61     -71.7   -100000
        96        42     -30.8   -100000
        15        50      -6.2   -100000
        71        47     -67.1   -100000
        14         5     -16.5   -100000
        52        56     132.3   -100000
        62         2     -23.9   -100000
        59        96      20.9   -100000
        79        72     -41.5   -100000
        15        49      54.5   -100000
        90         4      46.9   -100000
        83       100      97.5   -100000
        99        66        53   -100000
        67        36     -16.2   -100000
        54         6      -8.4   -100000
        61        13      59.8   -100000
        24        10       -52   -100000
        55        82     -24.6   -100000
        21        30      -2.1   -100000
        10        34     -73.4   -100000
        45        33     -12.7   -100000
        95        98    -122.6   -100000
        62        86      41.2   -100000
        86        29     -29.4   -100000
        46        93      55.2   -100000
        60        38       -94   -100000
        37         3       -11   -100000
        57        84      31.9   -100000
        19        17      47.8   -100000
        51        56      58.8   -100000
        45        26     124.7   -100000
        73        68      29.2   -100000
        65        75     158.8   -100000
        17        38       -75   -100000
        83        13       104   -100000
        81        67     -17.1   -100000
        26        23     -82.4   -100000
        40        87      15.5   -100000
        44        37      13.9   -100000
        92        36      57.6   -100000
        69        21      -6.6   -100000
        91        78     -98.5   -100000
        52        74     133.8   -100000
        49        12       -29   -100000
        55        41     -48.7   -100000
        76       100     113.2   -100000
        48        88     -99.6   -100000
        47        28      20.5   -100000
