         i         j       pij       pji
        25        15       -10       -10
        24         9       -10       -10
         5        25       -10       -10
         2         8       -10       -10
         5        22       -10       -10
         2         5       -10       -10
        23         8       -10       -10
        25         6       -10       -10
        15        10       -10       -10
         4        24       -10       -10
        18         5       -10       -10
         1        13       -10       -10
        20        23       -10       -10
        16        19       -10       -10
        12        15       -10       -10
        14         6       -10       -10
         3        14       -10       -10
        20        17       -10       -10
         3        24       -10       -10
        13         9       -10       -10
         2         7       -10       -10
         2        19       -10       -10
         7        11       -10       -10
        17        21       -10       -10
