         i         j       pij       pji
        92        95       -90       -90
         9        50       -90       -90
        61        63       -90       -90
        27        29       -90       -90
        93         2       -90       -90
        74        24       -90       -90
        63        62       -90       -90
        95         6       -90       -90
        29        64       -90       -90
        74        27       -90       -90
        65        55       -90       -90
        39        38       -90       -90
        47        81       -90       -90
        57        14       -90       -90
        42        70       -90       -90
        98        53       -90       -90
        32        97       -90       -90
        95        33       -90       -90
         1        20       -90       -90
        31        35       -90       -90
        34        36       -90       -90
        32         6       -90       -90
        56        84       -90       -90
        11        47       -90       -90
         3        54       -90       -90
        59        56       -90       -90
         8        25       -90       -90
        17        50       -90       -90
        97        30       -90       -90
        92        66       -90       -90
        34        89       -90       -90
        67        72       -90       -90
        41        43       -90       -90
        12        45       -90       -90
        10        79       -90       -90
        64       100       -90       -90
        48        79       -90       -90
        55        33       -90       -90
        42        17       -90       -90
        82        83       -90       -90
        45        50       -90       -90
        64        32       -90       -90
        28        53       -90       -90
        16        12       -90       -90
        22        63       -90       -90
        33        94       -90       -90
        44        16       -90       -90
        89        56       -90       -90
        11         8       -90       -90
         3        88       -90       -90
        68        69       -90       -90
         1        22       -90       -90
        26        28       -90       -90
        54        53       -90       -90
        34        91       -90       -90
        88        89       -90       -90
        19        82       -90       -90
         2        22       -90       -90
        39        35       -90       -90
        82        23       -90       -90
        73        45       -90       -90
        69        97       -90       -90
        61        67       -90       -90
        25        41       -90       -90
        48        78       -90       -90
        14        44       -90       -90
         4        91       -90       -90
        40        86       -90       -90
        79        43       -90       -90
        18        91       -90       -90
        35        55       -90       -90
         7        94       -90       -90
        58        53       -90       -90
        46        12       -90       -90
         8        21       -90       -90
        78        13       -90       -90
        49        53       -90       -90
        74         1       -90       -90
        46        71       -90       -90
        42        41       -90       -90
        22        75       -90       -90
        81        52       -90       -90
        93         5       -90       -90
        24        99       -90       -90
        19        86       -90       -90
        15        12       -90       -90
        60        82       -90       -90
        51         9       -90       -90
        35        37       -90       -90
        80        77       -90       -90
        85        44       -90       -90
        10        90       -90       -90
         8        77       -90       -90
        57        19       -90       -90
        49        38       -90       -90
        76        45       -90       -90
        96        77       -90       -90
        59        86       -90       -90
        90        87       -90       -90
