         i         j       pij       pji
        12        68        39       -44
        92        62      38.3     -43.4
        88        78         9     -10.5
         6        60      24.1     -31.5
        69        11      11.4     -19.3
        98        81      55.3     -95.2
        94        48     -98.3     -34.7
        48        15    -106.5        -5
        34        13     -27.6     -82.4
        26        90       -35     -38.3
        19        44     -38.3      -8.3
        56         9     -57.9      46.5
        72        65     -69.4      23.9
        98        83      -4.3     -17.5
        82        34     -56.2    -124.1
        48        45    -137.2      16.6
         9        16      -1.3      -6.4
        57        96      39.5     -74.9
        91        79    -103.5        53
        87         2     -37.9      23.9
        19        84        12     -13.2
        18        86      19.5     -24.8
        20        55       7.7     -39.8
        51        19     -11.4     -13.7
        34         9     -19.4      13.6
        56        96     -24.8       -50
        74        68     -15.8      -0.3
        22        17      54.1     -61.9
        52        56      38.3    -127.4
        41        12       2.4     -24.5
        18        46      43.7       -54
        64        34      69.5     -70.3
        42        23      36.3     -50.6
        18         9       1.3     -25.7
        28        89     -14.9    -107.8
        57        77      27.9     -48.9
        32        46     -15.9      10.9
        57        47     -80.2      12.4
        44        18      11.7     -23.2
         3        23     -28.2     -15.3
        45       100     129.6      -141
         8        90     -24.4     -23.4
        78        60      37.1       -46
        89        27    -112.5      74.9
        73        26     -51.3        44
        24        36    -123.4      98.4
         5        51     -54.2     -33.6
        73        34       7.5     -22.5
        85        47    -108.7     -22.9
        36        87        45     -48.4
        99        18       0.1     -14.5
        44         1      58.5    -113.1
        26        10        67     -79.8
        45        55      78.6     -89.8
         5        45     -34.7     -17.3
        30        11     -17.6      12.3
         9        80      86.2     -99.4
        19        40       5.1      -7.4
        57        63     -50.5      43.9
        63        68      51.2     -68.8
        29        16        -1     -41.7
        22        58      55.8     -75.3
        54        33    -113.9      89.7
        43         5     -56.7      38.4
        37        59    -145.7     103.2
        99         6      29.1     -35.9
        20        33     -95.8        89
        52        79      46.7       -62
        21        30     -44.3     -41.1
        63        53      22.4     -33.9
         9        59     -43.9      37.1
        69         5      10.3     -47.5
        62        25     110.2    -115.1
        62         9      42.8     -43.7
        49        45     -58.4      50.5
        75        20     -18.2      -9.1
        72         5      -5.5      -0.4
        77        83    -136.2     123.2
         2        70        87    -130.5
        20        76     -51.5      50.2
        19        31      43.5     -55.9
        67        99        -1       0.1
        67        23      -9.1       2.6
        34         7     -71.6      61.4
        24        75      -6.3     -11.6
        93        35     -68.8      14.2
        11        27     -11.5       2.1
        28        71     -20.2      -4.9
        39        36      -4.3      -1.4
        17        50      -109      53.5
        38        95      11.3     -21.1
        93        33    -134.9     121.3
        14        56      68.9     -90.8
        22        96      43.4     -81.7
         4        51     -76.9      63.6
        58        38     -92.7      78.2
        66         3     -66.9      51.4
        97        56       7.8     -46.6
        64        61       4.9     -31.7
