         i         j       pij       pji
        44        45       -10       -10
        44         6       -10       -10
        25        42       -10       -10
        40         3       -10       -10
        33        26       -10       -10
        32        26       -10       -10
        12         8       -10       -10
        19        35       -10       -10
        32        37       -10       -10
        23        31       -10       -10
        49        17       -10       -10
        38        42       -10       -10
        39         6       -10       -10
         4        15       -10       -10
        20        32       -10       -10
        35        11       -10       -10
         4        18       -10       -10
        38        16       -10       -10
        27         5       -10       -10
         7        45       -10       -10
        39        38       -10       -10
        21        29       -10       -10
        30         8       -10       -10
        22        42       -10       -10
         6        11       -10       -10
        27        47       -10       -10
        28        29       -10       -10
        21        14       -10       -10
        39        27       -10       -10
         1        20       -10       -10
        37        34       -10       -10
        12        14       -10       -10
        17        34       -10       -10
        46         4       -10       -10
        17        40       -10       -10
        30        16       -10       -10
        10        33       -10       -10
        36        49       -10       -10
        46         9       -10       -10
        17        50       -10       -10
        41        16       -10       -10
        41         9       -10       -10
         2        28       -10       -10
         2        13       -10       -10
         7        23       -10       -10
        50        43       -10       -10
        26        24       -10       -10
