         i         j       pij       pji
        19        47         0         0
        14        25         0         0
        16        38         0         0
         9        39         0         0
        27        28         0         0
        44        37         0         0
        16        50         0         0
         3        25         0         0
        19        14         0         0
        43        33         0         0
        31         6         0         0
        46         8         0         0
        32         1         0         0
         6        24         0         0
        17         1         0         0
         7        26         0         0
        45        39         0         0
        40         5         0         0
        20        32         0         0
        12         3         0         0
        35         8         0         0
        21        10         0         0
        29        31         0         0
        26        23         0         0
        20        48         0         0
        34        12         0         0
         2        40         0         0
        36        24         0         0
        48        43         0         0
        18         7         0         0
        15        37         0         0
        41        34         0         0
        26         4         0         0
        40        46         0         0
        11        30         0         0
        50        11         0         0
        35        28         0         0
        42         1         0         0
        21        37         0         0
