         i         j       pij       pji
         8        10       -10       -10
        18         6       -10       -10
        20        11       -10       -10
        10         9       -10       -10
         6         4       -10       -10
        16         7       -10       -10
        22         5       -10       -10
        25        17       -10       -10
         9        19       -10       -10
        24        15       -10       -10
        14        12       -10       -10
        18         2       -10       -10
        22         2       -10       -10
        13        17       -10       -10
         2        21       -10       -10
        24        11       -10       -10
         6        16       -10       -10
        17         4       -10       -10
         1        12       -10       -10
        15        23       -10       -10
        14        24       -10       -10
         3         7       -10       -10
