         i         j       pij       pji
        20        50     -39.8     -76.4
        45        43      42.2     -76.6
         1        49     -78.7        52
        29        42    -160.7     149.9
        28        13     -47.7    -125.6
        38        50     -28.3      15.3
        37         7    -147.7      94.5
        32         8     -81.8       -20
         7        34         5     -37.6
        28        41     -98.1      29.5
        42        21      46.2    -157.5
        12        23     -45.6      38.2
        38        24     -60.4         7
        25         7    -137.7      92.6
        16        35     103.3    -131.9
        44        37      56.1     -79.8
        22        15     -45.7      41.2
         7         6      17.2     -27.1
        26        42    -156.6        97
        28         3       8.6     -11.2
        30        37      94.2     -94.4
        50        14       5.6     -75.9
        12        30     -55.5      52.5
        31        14     -40.6      -126
        14        37         3      -8.3
        36        16     -20.5       6.5
         5        49     -94.9     -49.4
         1         7    -114.3     110.6
        43        21     -50.7      23.4
        36        20      -8.3     -21.9
        49        40       -42        40
        15        19      -0.1       -52
        23        47      44.2     -60.3
         9        44     -26.2       5.5
        41        32     -28.2      -8.2
        40        29      94.9    -108.1
        33         2     -34.2     -58.4
        19        48      31.3     -64.2
        10        44     -44.8      44.4
        37         4       7.4     -12.2
        35        27      -118      91.2
        32        23      -2.7     -10.2
         6        33     -56.2      55.4
        39        45      -0.4     -21.5
        15        21      -1.3     -10.8
        21        11      -8.8     -12.1
        18        36      30.8     -48.4
        46        20         7     -18.1
        17        46    -112.6      91.8
