         i         j       pij       pji
        17        24         0         0
        49        47     -61.9      48.3
         6        23     -39.6   -100000
        29         2       -10       -10
        18         3      36.4   -100000
        15        47         0         0
        11        19      10.6       -16
         4        26     -11.8   -100000
         2        15       -10       -10
        42        45         0         0
        28        43      89.8     -98.7
        13        47    -106.1     102.2
        31        29        10     -15.2
         4        30       -74      72.9
        35        32         0         0
        17        39      -119     104.3
         5        36         0         0
        45        24     124.5   -100000
         1        17         0         0
        42         5       -10       -10
        38         6       -10       -10
        46        44     -48.1   -100000
        16        29       -10       -10
        23        48      90.2   -100000
        19        30         0         0
        49        22       -10       -10
        16         5     -32.1        32
        22        38       -10       -10
        21        12         0         0
        26        10       -10       -10
        35        38       -53   -100000
        27        39         0         0
        23        50      55.8     -62.3
        44        16      -3.4   -100000
        34        29     -55.4      47.3
        10        32       -10       -10
        25        43       -45      44.6
         9        12     -39.2   -100000
        32        37       -10       -10
        40        22       -10       -10
         2         9      43.5     -49.8
        41        38       -10       -10
        44         7       -10       -10
        18        45     -52.8      50.2
        14        27       -10       -10
        36        28         0         0
        33        39         0         0
        20        44     -62.5        51
         2         8      37.1     -42.2
