         i         j       pij       pji
        50        49     -28.5   -100000
        38        47         0         0
        47        16      -2.1     -19.9
        23        30     -17.6   -100000
         4        43     -36.5   -100000
        41        15      -7.4   -100000
         7        40      -7.2     -16.2
        12         3      50.1   -100000
        21        16         0         0
        19        35      85.6     -89.4
        25        43       -10       -10
         2        12       -10       -10
         5        14     -18.8      -2.3
        42        46      82.9   -100000
        34        12     -59.5      49.9
        36        14         0         0
         7        44         0         0
        22        34         0         0
         6        46       -10       -10
        24         4         0         0
        32        39    -123.3   -100000
        47         2       -10       -10
        10        29     -76.4        67
         2        40      32.3   -100000
        11        45      -4.2   -100000
        11        47       -10       -10
        50        46         0         0
        11        28       -10       -10
         7        30         0         0
        18        10        49     -55.9
         7         8       -10       -10
        33        16       -10       -10
        14        33         0         0
        49        23     -63.8   -100000
        20        26       -32      20.6
        22        26         0         0
        13        27     -65.6   -100000
        36        13      83.2       -85
         6        15     -22.4   -100000
        44        43      57.3     -60.6
         7         9       -10       -10
        24        37       -10       -10
        25        48       -10       -10
        24        29       -96      79.6
        33        39       -10       -10
        29        31       -10       -10
        19        31     -14.8       8.4
        10        17         0         0
        23         1        81   -100000
