         i         j       pij       pji
        10        14       -90       -90
        63        93       -90       -90
        45        83       -90       -90
        17        77       -90       -90
        72        69       -90       -90
        78        50       -90       -90
        32        95       -90       -90
        84        60       -90       -90
        26        20       -90       -90
        77         8       -90       -90
        82        13       -90       -90
         6        28       -90       -90
        46         9       -90       -90
        62        74       -90       -90
         8        12       -90       -90
        50        87       -90       -90
        91        57       -90       -90
        63        29       -90       -90
        36        89       -90       -90
         4        56       -90       -90
        44        23       -90       -90
        76        14       -90       -90
        57        37       -90       -90
        56        55       -90       -90
        23        51       -90       -90
        56        49       -90       -90
        43         9       -90       -90
        66        38       -90       -90
        71        80       -90       -90
        58        98       -90       -90
        49         7       -90       -90
        61        22       -90       -90
        98        26       -90       -90
        10        42       -90       -90
        18        84       -90       -90
        80        40       -90       -90
        33        72       -90       -90
         9        76       -90       -90
        51        19       -90       -90
        61        30       -90       -90
        23        84       -90       -90
        15        41       -90       -90
        13        70       -90       -90
        48        96       -90       -90
        66        64       -90       -90
        85        16       -90       -90
        62        29       -90       -90
        12        47       -90       -90
        62        30       -90       -90
        87        81       -90       -90
        92        65       -90       -90
        90         8       -90       -90
        46        16       -90       -90
         5        63       -90       -90
        28        55       -90       -90
        21        25       -90       -90
         3         7       -90       -90
        35        97       -90       -90
        68        27       -90       -90
        68        99       -90       -90
        43        41       -90       -90
        83        36       -90       -90
         6        32       -90       -90
        52        40       -90       -90
        67        62       -90       -90
         4        59       -90       -90
        74        35       -90       -90
        61       100       -90       -90
        56        34       -90       -90
        62         2       -90       -90
        36        60       -90       -90
        75        63       -90       -90
        63        31       -90       -90
        96        78       -90       -90
        57        89       -90       -90
        53        59       -90       -90
        24        27       -90       -90
        77        78       -90       -90
        12        25       -90       -90
        12        15       -90       -90
        86        91       -90       -90
         6        65       -90       -90
        94        68       -90       -90
        46        70       -90       -90
        97        33       -90       -90
        86        88       -90       -90
        68        69       -90       -90
        64        33       -90       -90
        14        73       -90       -90
        16        11       -90       -90
        38        98       -90       -90
        79        81       -90       -90
        39        18       -90       -90
        82        44       -90       -90
        73        52       -90       -90
        38        28       -90       -90
        98        54       -90       -90
        69         1       -90       -90
        57        53       -90       -90
