         i         j       pij       pji
        25        48         0         0
        16        14         0         0
        16        30         0         0
        46        45         0         0
        37        45         0         0
        49        32         0         0
        38         2         0         0
        28        33         0         0
        24        47         0         0
        19        43         0         0
        35        18         0         0
        46        42         0         0
        34        41         0         0
         5        10         0         0
        38        22         0         0
         1        20         0         0
        50        40         0         0
        21         2         0         0
         2        50         0         0
        36        27         0         0
        21        31         0         0
        21         6         0         0
        44        12         0         0
         1        48         0         0
        43        24         0         0
        39        46         0         0
        47        21         0         0
        29        37         0         0
        39        27         0         0
        26        49         0         0
         8        31         0         0
         3        26         0         0
        44        30         0         0
         7        41         0         0
        31        34         0         0
        27        33         0         0
        10        26         0         0
        12        11         0         0
        13         4         0         0
         9        19         0         0
        15        12         0         0
        12        23         0         0
        13        35         0         0
        17         4         0         0
