         i         j       pij       pji
         2        26      37.6     -46.9
        37        19     -76.3      47.5
        16         6     -44.2      24.1
        22        23      22.7     -91.7
        36        44     -93.2      91.8
        37        12    -118.5      22.3
         1        15      -131      78.9
         5        13      51.7    -104.7
        38        25      11.6    -122.3
        45        29       -72     -15.5
        34        33     -96.2       1.9
         7        49      19.3     -43.1
        45         8      56.3     -77.9
        19        44     -55.4      -4.6
        10        46     -35.1     -46.3
         8        17       -29     -66.1
        41        44    -108.7     -36.2
        22        35     -50.5     -33.1
        19        28     -40.7       5.4
        29         9     -32.5     -42.8
        17        24     -54.2       -92
        17        23     -59.4     -28.1
        19        29     -64.1     -34.8
        45        13     117.8    -149.9
         6        48      66.8     -96.5
        35        20      13.6     -60.4
        49        48      17.5     -21.2
         9        49     -13.8     -66.4
        13        42     -26.8      13.9
        50        11    -109.2      50.5
        23        50     -16.3     -33.3
        48         3     -19.1      -0.3
        40        17     -66.1     -89.2
        18         3        27     -54.3
        33        38      91.5       -92
        35        10      25.1     -36.3
         3        38        -4     -24.7
        39        25      50.9    -124.3
        44        32      43.6     -47.4
        50        47     -86.8      54.2
         9        15     -94.6       0.8
        30        12      41.2     -58.7
        48         4     -38.8     -67.5
        22        14     -94.3     -30.9
        26        50     -27.2       8.6
        27        28     -36.7     -70.7
        14        31     -68.1        33
        42        43      12.7     -24.6
        28        21      32.6     -65.9
