         i         j       pij       pji
        74         6    -479.9   -100000
         4        18      75.3   -100000
         4        51    -705.9   -100000
        69        28     332.5   -100000
        29        89     512.7   -100000
        55        78      40.8   -100000
        74        32     -77.9   -100000
        78         9    -447.2   -100000
        41        84     -81.4   -100000
        20        78      -221   -100000
        65         3      54.7   -100000
        59        58     170.5   -100000
        74        14    -204.9   -100000
        20        82       -80   -100000
        92        62     115.6   -100000
        70        16     861.1   -100000
        90        41      69.6   -100000
        82        18      -176   -100000
        46        11      18.4   -100000
         5        30     -14.7   -100000
        89        47      95.4   -100000
        27        57      -430   -100000
        87        30    -397.5   -100000
        97         1      67.6   -100000
        34        45    -811.7   -100000
        12        14    -145.4   -100000
        19         3     474.6   -100000
        57        36     283.3   -100000
        56        82     852.3   -100000
       100        49    -212.5   -100000
        46        62     248.6   -100000
         2        85    -667.8   -100000
        32        20    -426.6   -100000
        84        37     -81.3   -100000
        28        67    -423.1   -100000
        41        64     243.4   -100000
        96        54    -801.4   -100000
        31        62    -211.6   -100000
        64        79    -260.8   -100000
        53        78     427.4   -100000
        79        75     331.6   -100000
        83        77     403.2   -100000
        73        60    -226.4   -100000
        11        43     297.9   -100000
        82        71      -1.9   -100000
        17        11      26.6   -100000
        21        58     761.6   -100000
        82        41    -723.8   -100000
        39        57    -150.9   -100000
        68        11    -376.4   -100000
        43        27    -264.9   -100000
        19        79     225.2   -100000
        90        40     190.5   -100000
        53        33     163.8   -100000
        62        79      74.7   -100000
         2        87     200.7   -100000
        58        77    -126.9   -100000
        66        44    -254.4   -100000
         4        86    -410.2   -100000
        24         4    -147.5   -100000
        38        22     572.2   -100000
        99         9     -47.7   -100000
        38        65       373   -100000
        22        89    -337.7   -100000
         1        98     532.7   -100000
        39        58      53.9   -100000
        15        73     379.4   -100000
        10        51      35.1   -100000
        96         8    -173.3   -100000
        80         5     626.2   -100000
        30        66    -288.1   -100000
        20        30    -203.1   -100000
        42        93    -673.4   -100000
        10         7    -257.8   -100000
       100        54    -525.5   -100000
       100        48    -551.2   -100000
        31        52     783.3   -100000
        61        17    -262.6   -100000
        80        98     916.4   -100000
        72        15    -140.5   -100000
        35        47     142.9   -100000
        91        37     304.7   -100000
        88        82      78.5   -100000
        80        54     287.7   -100000
        13        70    -632.7   -100000
       100        16        41   -100000
        63        80    -759.3   -100000
        40        28       6.7   -100000
        29        60      85.4   -100000
        45        13     403.1   -100000
        76        18     495.8   -100000
        33        94    -431.6   -100000
        95        96       298   -100000
        23         7      72.9   -100000
        93        76    -342.5   -100000
        27        81     -31.5   -100000
        26        74     -15.3   -100000
        50        74     201.6   -100000
        81        25     536.4   -100000
