         i         j       pij       pji
        58        33       -10       -10
        58        59       -10       -10
        72        45       -10       -10
        16        37       -10       -10
        83         6       -10       -10
         7        14       -10       -10
        14        79       -10       -10
        55        57       -10       -10
        86        66       -10       -10
        23        41       -10       -10
        40        14       -10       -10
        11        67       -10       -10
        85        17       -10       -10
        67        93       -10       -10
        82        15       -10       -10
        99        98       -10       -10
        50        70       -10       -10
        94        17       -10       -10
        74        16       -10       -10
        42        39       -10       -10
        95        96       -10       -10
        95        32       -10       -10
        61        70       -10       -10
        73        52       -10       -10
        19        71       -10       -10
        51        85       -10       -10
        63        85       -10       -10
        51         3       -10       -10
        76        49       -10       -10
        52        77       -10       -10
        70        45       -10       -10
        93        28       -10       -10
        73        66       -10       -10
        43        14       -10       -10
         5        89       -10       -10
         9        51       -10       -10
        73        59       -10       -10
        29        82       -10       -10
        98        93       -10       -10
        29        50       -10       -10
        69        50       -10       -10
        46        13       -10       -10
        30        24       -10       -10
        35        34       -10       -10
        12        95       -10       -10
        16        60       -10       -10
        80        40       -10       -10
        18        11       -10       -10
        34        47       -10       -10
        92        12       -10       -10
        42        57       -10       -10
         1        20       -10       -10
        69        38       -10       -10
        81        98       -10       -10
         7        10       -10       -10
        21        94       -10       -10
        88        84       -10       -10
        20        55       -10       -10
        43        99       -10       -10
         9        27       -10       -10
        59       100       -10       -10
        90       100       -10       -10
       100        30       -10       -10
        22        90       -10       -10
        73         6       -10       -10
        91         6       -10       -10
        84        64       -10       -10
         3        26       -10       -10
        15        62       -10       -10
        54         5       -10       -10
        76        82       -10       -10
        48        14       -10       -10
        46        90       -10       -10
        71         4       -10       -10
        32        34       -10       -10
         4        37       -10       -10
         9        53       -10       -10
        32        36       -10       -10
        65        73       -10       -10
        19        20       -10       -10
        10        56       -10       -10
         5        78       -10       -10
         7        26       -10       -10
        68        24       -10       -10
        91        75       -10       -10
        83        54       -10       -10
        67        41       -10       -10
        53        31       -10       -10
         2        43       -10       -10
        44        72       -10       -10
        59        25       -10       -10
        97        91       -10       -10
        27        87       -10       -10
        22        16       -10       -10
        45        11       -10       -10
        84        31       -10       -10
         8        88       -10       -10
