         i         j       pij       pji
        27        30       -10       -10
        16        31         0         0
        33        17     511.1    -654.8
        44        35     243.3    -275.9
         4        25      57.9   -100000
        49        13         0         0
        32         5    -705.8       473
        29         5         0         0
         9        20     170.7    -338.4
         8        22     200.5   -100000
        18        37       -10       -10
        48         5    -688.2     473.9
        21        23         0         0
        36        39       -10       -10
        26        20         0         0
        35        41    -341.9     234.2
         7        14         0         0
        13        24      70.5   -100000
        44         8       -10       -10
        20        22      60.5   -100000
        16        39         0         0
        44        36    -128.9   -100000
        27        29         0         0
        29        50     340.2    -373.8
        28         6         0         0
        34        24       -10       -10
        29        21       -10       -10
         6         2     -67.4   -100000
        46        15      -384     283.7
        11        32     402.8    -537.7
        47        33       -10       -10
        12        18     204.2    -236.7
        48        46         0         0
        42        45         0         0
        15        38       -10       -10
        32        40    -155.5   -100000
        15        39       -10       -10
        33        12         0         0
        17        44    -403.3   -100000
        39         2         0         0
        45        19       -10       -10
        30        45         0         0
        33        49     345.6   -100000
        32         3         0         0
        14         1     361.3    -607.4
         8         4       265    -266.1
        16        14       -10       -10
        10        29      -477     362.7
        43        22       -10       -10
