         i         j       pij       pji
         5        63       -90       -90
        86        55       -90       -90
        88        66       -90       -90
        38        72       -90       -90
        74        73       -90       -90
        36        51       -90       -90
        50        22       -90       -90
        76        40       -90       -90
        40        98       -90       -90
        68        79       -90       -90
        77        79       -90       -90
        28        14       -90       -90
        94        25       -90       -90
        53        71       -90       -90
        15         9       -90       -90
        34        99       -90       -90
        80        28       -90       -90
        38        71       -90       -90
        25        57       -90       -90
        48        80       -90       -90
        36        93       -90       -90
        27        53       -90       -90
        69        12       -90       -90
        43        31       -90       -90
        54        41       -90       -90
        77        23       -90       -90
        35        44       -90       -90
        36        46       -90       -90
        54        65       -90       -90
        70         9       -90       -90
        83        90       -90       -90
        12        85       -90       -90
        90        62       -90       -90
        44        55       -90       -90
        40        10       -90       -90
        45        70       -90       -90
        48        23       -90       -90
         3        87       -90       -90
        32        24       -90       -90
        58        46       -90       -90
        43        83       -90       -90
        68         1       -90       -90
        19        43       -90       -90
        75        22       -90       -90
        82        58       -90       -90
        97        39       -90       -90
        80        39       -90       -90
        84        77       -90       -90
        59         6       -90       -90
        27        10       -90       -90
        81        96       -90       -90
        64        14       -90       -90
        45        60       -90       -90
        65        63       -90       -90
         2        91       -90       -90
        55        95       -90       -90
        53        86       -90       -90
        85        36       -90       -90
        74        83       -90       -90
        97         9       -90       -90
        29        33       -90       -90
        92        29       -90       -90
        84        71       -90       -90
        27        90       -90       -90
        75         1       -90       -90
        14        88       -90       -90
        24        78       -90       -90
        92        86       -90       -90
        21        50       -90       -90
        57        76       -90       -90
        18        83       -90       -90
        61        80       -90       -90
        87        18       -90       -90
        16        74       -90       -90
        77        36       -90       -90
        81        87       -90       -90
        83        41       -90       -90
        50        59       -90       -90
        69        89       -90       -90
        95        42       -90       -90
        24        76       -90       -90
        15        26       -90       -90
         8        73       -90       -90
        70        37       -90       -90
        66        47       -90       -90
        91        47       -90       -90
        67        42       -90       -90
        17        98       -90       -90
        34         2       -90       -90
        93       100       -90       -90
        37        30       -90       -90
         4         1       -90       -90
        65         7       -90       -90
        75        49       -90       -90
        13        41       -90       -90
        52        89       -90       -90
        56        37       -90       -90
        24        20       -90       -90
        11         9       -90       -90
