         i         j       pij       pji
        41        45     -73.3      36.5
        29        39     -40.4        11
        20         3       -10       -10
         8        24      85.4   -100000
        32         1       -32   -100000
        29        33       -10       -10
        50        17         0         0
        41        11     -28.7      19.6
        26        15       -10       -10
        34         2       -10       -10
        23        28         0         0
         1        22       -64   -100000
        29        18         0         0
         9        42     -82.9   -100000
        16        18       -10       -10
         3        35      43.4     -45.5
         9        29       -10       -10
        21        36         0         0
         3         4      40.6     -41.7
        19        34        70   -100000
        15        28         0         0
        38        19       8.9   -100000
        23         7     114.8   -100000
        42        36       -10       -10
        46         5       -10       -10
        25         9     -85.3        72
        17        37       -10       -10
        47        12         0         0
        40        47       -10       -10
        24        19     -80.8      76.5
        35        25       -10       -10
        31        23       -58   -100000
        38        21     -18.7      14.9
        20        48     -11.2   -100000
        42        11       9.9   -100000
        32        36     -91.9   -100000
        23        20      61.6   -100000
         6        29       -10       -10
        47        41      21.3     -39.4
        35        43     -30.1       5.3
        14        32      94.4    -125.5
        32        30     -42.3   -100000
        23        37     100.9    -119.7
        49        32         0         0
        21        27         0         0
         5        35        15   -100000
        44        22         0         0
        10        49         0         0
        14        13     118.5    -118.6
