         i         j       pij       pji
        15         6     173.3    -246.8
        14        10    -117.6    -357.3
        15        22     235.7    -274.7
        16        24    -344.7    -203.3
         8        21     253.6    -297.6
         6         9     -62.9      53.5
         7        10     -33.2      10.7
         9         8      42.1     -51.3
        14         9      58.7    -153.6
        21        12    -605.4      40.8
         5         3    -924.7     845.9
        20        21     155.6    -299.8
        13        19    -459.6    -215.1
        16        18    -222.4      -408
        15        11      68.3    -109.2
        20        25     369.6    -509.1
        13        15    -539.8     520.6
         3         7     619.5    -631.4
        23        22     226.1    -245.7
         4        15    -583.4       476
         1        19    -410.4    -834.4
        17        21     -82.7     -34.8
         2        20     149.4    -367.9
        18        13    -143.7      37.3
