         i         j       pij       pji
         1         9       -10       -10
        21        16       -10       -10
        12         7       -10       -10
        22        21       -10       -10
        22        17       -10       -10
        15        18       -10       -10
        13         7       -10       -10
         4        19       -10       -10
         7        19       -10       -10
         4        10       -10       -10
         6        15       -10       -10
         8        20       -10       -10
        10         3       -10       -10
        25         9       -10       -10
        23        20       -10       -10
         8        19       -10       -10
        24         8       -10       -10
         5         6       -10       -10
        16         6       -10       -10
        16        19       -10       -10
        11        21       -10       -10
        25        10       -10       -10
        15        14       -10       -10
        18         2       -10       -10
