         i         j       pij       pji
        34        13    -775.9     750.7
         8        70      66.3    -130.9
        82         7    -240.6     233.9
        50        95    -658.2     645.2
        82        97     188.6    -209.6
        52        63    -765.2     763.3
        40        44      93.4     -95.5
        15        51     351.9    -388.6
        15        96    -318.6     306.6
        17        48     548.9    -566.5
         6        73      -215     183.3
        67        10     303.5    -394.7
         6        39      -102      94.6
        53        90    -292.3     258.4
        85         5    -511.5     492.6
         7         6     504.4    -521.6
        54        24     -75.1      47.3
        23        73    -288.1     243.4
        45        90    -538.4     505.1
        63        57    -160.2      89.8
        66        58    -363.8     336.7
        19        17    -236.2     223.5
        75        49     -28.3       7.2
        72        46       3.5     -40.6
        18        68     516.5    -519.4
        10        65    -240.1     238.4
        32        39     495.8    -544.7
        63        33     -89.1      73.6
        48        96    -590.4       584
        64        76    -416.3       375
        76        89       515    -516.8
        34        14    -238.7     224.8
        81        70     322.7    -368.4
        87        94     141.1    -197.9
        85        17    -442.8     438.7
         2         3    -743.2     722.2
        50         7    -701.1     687.5
        35        57    -218.8     208.1
        97        68     146.2    -176.4
        33         1     788.2    -795.3
        22        55    -787.3     750.6
        48        56    -290.2     284.7
        24        86      98.2    -103.8
        89        61    -178.6     171.3
        67        91     805.4    -825.6
        47         6    -404.2     380.8
        25        71      99.8    -165.4
        71        62     -38.8      27.7
        16        79     191.5    -223.1
        86        32    -180.8     140.3
        18        33    -108.1     102.8
        93        11     -38.9     -14.6
        53        50       525    -536.3
         7        78     -72.8       6.3
        48        70      -248       241
        31        63     -44.5      24.2
        94        17    -207.4     175.7
        48        12     -32.1     -22.4
        45        26      54.8     -91.3
        88        21     261.9    -313.1
        22        68     -98.5        96
        62        93     168.2    -204.3
        18        27      33.9     -41.8
        43        45     462.4    -490.2
         8        29      62.4     -90.5
        41        45     376.7    -386.6
        36        26     -17.1       5.5
        59        66     157.1      -182
        69        65    -795.6     795.6
        92        29        33     -36.6
        73        38     -21.4        -1
        66        87    -773.6     768.3
        71        76    -106.1      51.4
        20         4     689.9    -766.9
        80         4       4.7      -6.6
        21        40    -670.8       645
        78        96     -32.5       7.4
        33        49     902.8    -935.7
         4        21     137.4    -180.5
        95        11     262.7    -280.9
        21        97    -343.4     307.8
        45        42    -461.2     430.7
        16        54    -337.4     293.4
        92        84     120.1    -120.8
        92        65      -241     240.2
        77        63    -438.5     422.3
        50        46    -401.5     363.3
         3        39     442.5    -481.9
        50         9    -312.3     309.9
        42        28       422    -438.9
         3        30     306.6    -343.9
       100        87    -631.2     582.9
        13        61     553.5    -560.6
        99        37    -346.1     315.3
        64        60     -42.2      41.6
        81        74     238.2      -282
        12        37      -304       235
       100        98      -610     608.4
        83        19      52.9       -77
