         i         j       pij       pji
        20        10       3.5   -100000
        47        17     677.2   -100000
        39        10     396.2   -100000
        18        43      46.3   -100000
        33        32     326.4   -100000
        15        10     465.9   -100000
         1        41    -126.8   -100000
        18        28    -145.1   -100000
        10         2    -396.8   -100000
        39        40     300.5   -100000
         1         5    -587.6   -100000
        37         3      62.2   -100000
        30        43     492.1   -100000
        32        10      70.3   -100000
         7        42    -234.8   -100000
        41         7    -158.2   -100000
        20         7    -291.7   -100000
        24        26    -372.2   -100000
        34        36    -519.1   -100000
        42        26     319.8   -100000
        47        34     337.6   -100000
        49        16    -110.7   -100000
        27         2     -22.3   -100000
        33        43     629.3   -100000
        25         1    -133.4   -100000
        44         9     -80.1   -100000
        19        35     463.9   -100000
         2        22       -11   -100000
        46        49    -171.7   -100000
        47        48     821.8   -100000
        47        15      88.8   -100000
        37        23    -294.3   -100000
        38        18    -152.8   -100000
        18        35     449.5   -100000
        13        43     -92.7   -100000
        31        29     -47.1   -100000
        50        30    -432.3   -100000
        50        44    -157.4   -100000
        32        31    -457.6   -100000
        21        48     719.5   -100000
         3        27    -563.8   -100000
        14        19        60   -100000
        45        19      28.4   -100000
        11        13     470.8   -100000
        10        46      -0.5   -100000
        48         4    -287.8   -100000
        11         6     167.8   -100000
        31         8      86.8   -100000
        32        12    -161.8   -100000
