         i         j       pij       pji
        36         6    -878.5     775.3
        49        32    -247.3      91.9
        39        20   -1098.9       751
        37         5   -1074.1     860.9
         7         9    1328.6   -1758.3
        40         5     -1886    1508.3
         4        29   -1024.5     931.7
        26        30   -1215.8    1040.7
        37        23     690.9    -810.7
         5        11    2373.8   -2758.2
        30        27    -323.7    -198.8
        33        31    -145.2    -266.8
        41        13    -409.9      38.3
        17        40    -701.6     595.1
         8        45   -1051.9     614.8
         7        38    -310.5    -134.5
        27         2    -167.8      -4.5
        46        37    -822.5     746.4
         5        44    1521.1   -2036.3
        35         8    1714.3   -2083.5
        39        44     624.4    -987.2
        14        42     622.2    -666.4
        36        18     342.7    -451.6
         5        42      2407   -2571.1
        43        48     336.8    -454.7
        34        29   -1261.5     838.3
        25        43    -153.7     -10.4
        50        31   -1771.7    1457.1
        24        18      1530   -1718.6
         9         1   -2218.8    2085.5
        18        10      1153   -1154.9
         1        33     206.8    -448.9
        34        15     620.8   -1110.6
         5        33     419.5    -442.8
        43         2   -2267.3    2245.3
        43        16    -577.8     489.4
         6        17      1861     -1885
        12        48     848.5    -907.5
        24        30     -98.7      16.3
        10         8    -198.4     114.9
        49        18     736.9    -745.3
        21        37   -1998.6    1845.1
         4        38    -470.8     270.4
        22         9    2190.5   -2356.4
        31        13    1516.6   -1917.9
        19         5   -1856.9      1654
         6        28     822.7    -959.3
         5         3     825.7     -1219
        47         7   -1621.7    1171.2
