         i         j       pij       pji
         6        18       -10       -10
         8        16       -10       -10
         8         7       -10       -10
         9        18       -10       -10
         2        15       -10       -10
         7        18       -10       -10
         4        13       -10       -10
        19        16       -10       -10
        22         7       -10       -10
         2        23       -10       -10
         2        21       -10       -10
        12        15       -10       -10
        24        13       -10       -10
        20        10       -10       -10
         3        10       -10       -10
        24        25       -10       -10
         1        13       -10       -10
        17         1       -10       -10
        21        11       -10       -10
         6         3       -10       -10
        11         7       -10       -10
         5        14       -10       -10
