         i         j       pij       pji
        20         3    -278.4     106.7
        22        14    -472.4     331.7
         4         6    -345.2      49.7
        25        23    -585.2     374.7
        10        25     125.7    -419.8
        14         2     -87.8    -192.7
        24        25     112.7    -192.1
         6        23      -347        59
        21        23    -161.1     111.4
        24        15    -399.4     360.6
        18        13     212.6    -557.5
        13        25     -68.1      48.9
         2         1     498.4    -623.9
         2         3     224.7    -367.2
         3        24     168.7    -224.2
         7        21    -134.6     -20.9
        22        12    -234.1     101.2
         9        19    -258.9    -109.3
        11        18     -63.7    -206.7
         9        24     147.7    -302.5
        24        16    -438.8       289
        19         5    -407.3      90.6
        17        20    -315.6     -18.9
         8        10     156.3    -220.4
