         i         j       pij       pji
        20        13    -758.5   -100000
        19         7    -340.1   -100000
        18        20    -951.5   -100000
         7         9     311.4   -100000
         6         1    -171.2   -100000
         8        24    -207.2   -100000
         8         5     523.4   -100000
        21         9     373.4   -100000
        25         7      30.1   -100000
        12        20    -663.8   -100000
        25        17    -124.6   -100000
        12        10    -245.3   -100000
        13         4     673.5   -100000
        17        10     258.1   -100000
        22        17    -734.1   -100000
         7         3     610.2   -100000
         4        11    -276.3   -100000
        14        19      90.5   -100000
         5         3     -48.7   -100000
        14        23     557.7   -100000
         8         2     236.4   -100000
         6        20    -277.6   -100000
        11        15     -40.4   -100000
         2        16    -611.7   -100000
