         i         j       pij       pji
        71        90     -35.9   -100000
        74        33     -88.5   -100000
        70        38    -119.7   -100000
        74        75     -50.5   -100000
        87        95     -17.1   -100000
         3        72     -25.9   -100000
        90        15         6   -100000
        53        26      44.9   -100000
        86        15     -41.4   -100000
        38        94      61.7   -100000
        80        15      -114   -100000
        12        16      28.1   -100000
        50        99     -24.6   -100000
        76        12      16.8   -100000
        70        99     -66.1   -100000
        94         4       0.8   -100000
        60        66     -87.1   -100000
        85        87       2.9   -100000
        19        72     -20.6   -100000
        26        61    -105.5   -100000
        55        40     -51.1   -100000
        57        52     -19.4   -100000
        80        53     -19.4   -100000
        76        80      82.7   -100000
        58        50    -100.8   -100000
        70        22     -32.8   -100000
        87         1      63.9   -100000
        73        18     -37.3   -100000
        44        97      65.4   -100000
        56        74        -1   -100000
        96        13      31.8   -100000
        99        71     -37.3   -100000
        51        76     -36.8   -100000
        30        44     -35.4   -100000
        31        10      42.8   -100000
        25        31     -89.1   -100000
        30        17     126.1   -100000
        19        89     155.8   -100000
        27        84      92.7   -100000
        63        40        65   -100000
        54        87     -23.8   -100000
        52        85      -2.8   -100000
        82        87      54.9   -100000
        86        68      50.5   -100000
       100        51     -72.7   -100000
         9        27     -67.5   -100000
        90        57       3.6   -100000
        72        75       2.3   -100000
        63        21        27   -100000
        54        41     -12.7   -100000
        40        77      32.3   -100000
        76        32     122.4   -100000
        62        14       5.2   -100000
        81        91      20.3   -100000
        31        78       1.3   -100000
        58        48     -61.9   -100000
        66        86     -35.6   -100000
        40        64     -39.4   -100000
        45        26     115.5   -100000
        12        31     -25.4   -100000
        78         7      30.6   -100000
        61        64       5.4   -100000
        26         6       -85   -100000
        73        46      78.2   -100000
        82        93     138.7   -100000
        47        30      -6.4   -100000
        39        93     116.1   -100000
        83        71       1.6   -100000
        23        87      -5.4   -100000
        19        47     -15.1   -100000
        29        72      37.5   -100000
        54        43       7.7   -100000
        28        53      40.8   -100000
        57        14      34.4   -100000
         2        14      73.4   -100000
        72        23      25.9   -100000
        24        32      23.7   -100000
        98        70      86.6   -100000
        96        97      30.6   -100000
        13        65     -96.5   -100000
        37        92     -35.3   -100000
        66        84     -53.1   -100000
        44        67     -19.3   -100000
        20        37      -0.3   -100000
        72        36     -30.7   -100000
        36        69      38.3   -100000
        29        49      67.4   -100000
        91        96       -52   -100000
       100        73     -70.2   -100000
        15        92      -0.5   -100000
        20        11     -34.2   -100000
       100        59     -91.9   -100000
        25        42     -83.6   -100000
        10         8      13.9   -100000
        94        35      -3.5   -100000
        50        79     -43.4   -100000
        88        35      73.1   -100000
         5        33       4.1   -100000
        49        34     -18.7   -100000
