         i         j       pij       pji
        48        37    -344.8     235.2
        50        41    -380.2     325.9
        25        22    -172.7     139.3
        40        39    -480.9    -168.3
        38         7    -113.4    -104.5
        30        34     405.9    -539.9
        13        47    -563.7     364.5
        16        50     244.1    -404.7
        36        44    -549.6     139.2
        34        18    -293.1     144.9
        42        13     -64.9    -500.8
         1        28      -493       491
        36        46     116.8    -295.5
        31        49     222.3    -341.6
        47        17      72.7    -355.8
        18        26     166.4    -332.8
        19        25         7    -118.2
        43        17    -224.7     -97.5
        29        38     -28.7      -7.3
        18        36       -59     -84.4
        33         8    -239.3    -300.5
         8        27    -397.1      21.7
        45         4     269.6      -906
        29        48       430    -592.7
        22         7      71.8    -152.3
        23        16    -272.4        76
         3        12    -190.1     125.1
        49        50     101.7      -183
         9        42    -297.5     -30.5
        18         7      -7.3     -33.1
        13        39    -619.3      58.5
        36        39    -293.3     -77.1
        23        20     285.6      -371
        20        11      -546      77.9
        31        33        31    -454.8
        46        15    -555.3      63.8
        21        50     272.9    -387.7
        38         2    -172.8     115.9
        33        38      31.7     -93.6
        28        29      65.1    -169.7
        14        11    -212.7     112.9
        23         3     180.5    -232.2
         4         7    -548.4     463.7
        33        32     300.6    -352.3
        50        35     -37.6     -53.3
         5         8     314.4    -337.2
         6        28    -300.6       181
        24         1      -200     -46.1
        12        10     168.2    -261.6
