         i         j       pij       pji
        40        92      57.5    -163.9
        64        69     176.8    -344.4
        50        49     117.2    -289.3
        91        50    -112.2     -61.5
        86        62     139.6    -193.8
        23        77     -92.9      56.8
         8       100       488    -522.8
         5        95     204.9    -233.1
        87         2     742.4    -777.1
        23        33    -651.3     588.2
        34        71    -417.7     347.4
        20        32        52       -59
        45        71    -295.3     284.8
        99        67    -837.7     744.7
        19        99     541.7    -602.1
        45        43    -507.5     449.5
        96        85     345.7    -548.4
        70        32      -304     197.8
        54        67    -196.5     103.1
        50        22      71.3     -82.1
        45        58    -134.3      92.9
        77        12     -45.5       0.1
        62        49     639.6    -799.8
        93        38     -13.5     -52.6
        56        97       149    -247.7
        99        66      21.5     -52.5
        43        16     383.9    -415.3
        10        46     132.2    -180.3
        88        61    -234.1     155.6
         7        99     541.2    -683.8
        57        30     324.9    -346.8
        68        97    -168.6     166.3
        93        90    -452.5       414
         7        88     406.4    -577.8
         4        72    -271.7     213.6
        17         9     384.7    -412.5
        21        22     -10.4     -29.3
        72        83    -292.1      98.2
        13        28     407.2    -571.9
        77         6      -9.5     -91.2
        47        79    -354.7     345.8
        19        86    -137.2     102.1
         9        77      58.3     -90.2
        37        75     612.9    -679.1
        48        27    -312.1     267.2
        10        47     586.5      -594
        26        27    -444.5     247.1
        84        62    -143.7     123.6
        92        38      -0.9    -164.4
        75        88    -425.7     276.5
        16        72     -32.3      24.5
        98        90    -110.3     -61.7
        69        54    -724.4     698.3
       100        15    -363.4     306.8
        94        59       271    -422.8
        72         5    -468.2     382.4
        42        45     474.2      -520
        84        11     -60.2      10.3
        35        12     252.8    -333.9
         1        20    -870.2     858.2
        73        45       2.1    -115.8
        12        52     280.4    -344.8
        10        83      -109        93
        87        95     163.7    -182.5
        91        76    -616.4     598.5
        86       100     609.1      -616
        11        83    -196.6     162.1
         3        32     -59.9      -7.8
        77        81    -489.1     482.6
        33         3     -74.5     -39.3
        85        80     190.2    -274.6
        75        26    -316.7     234.6
         1       100    -179.2     159.2
        53        65    -266.6       113
        96        54      73.5     -73.7
        63        19      14.1     -45.8
        90        42     -14.5      11.5
        19        97     296.3    -323.5
         9        94    -292.4     181.4
        82        76    -237.2     147.4
        53        68     368.5      -420
        90        44       324    -335.9
        22        78    -829.2     819.7
        13        73     370.6    -431.5
        63        74     124.8      -150
        80        39    -220.9     189.8
        16        25    -323.2     265.9
        87        36     555.1    -677.8
        52        89    -235.4      91.3
        18        12     396.9    -482.3
        29        84      43.1     -52.3
        60        89       272    -293.6
        55        65       -87      52.6
        31        91     611.9    -708.6
        16        14      -0.2    -177.2
        99        57    -741.9       737
        71        41    -183.8     152.5
        51        63    -601.7     507.9
        24        72     257.7    -350.9
