         i         j       pij       pji
        25        17       -10       -10
         2        16       -10       -10
        22        24     313.7   -100000
        20         4     186.9    -211.1
        20         3         0         0
        21        25         0         0
        12         2    -462.3      72.5
        10        25     296.3    -299.1
         8         6         0         0
         9         3     120.4   -100000
        24         5         0         0
        25        22    -419.2   -100000
         3         6    -175.6     121.8
         7        20       -10       -10
         5         1         0         0
        19        24     418.8   -100000
         3        10         0         0
        23        16         0         0
        18         6      52.4   -100000
        25        15    -666.2     607.5
        25        13    -153.4     110.5
        16        20     261.6    -283.8
        13        11    -560.7   -100000
        15        14       -10       -10
