         i         j       pij       pji
         4        17       -10       -10
        24        21    -491.7      33.4
         7        24         0         0
        20        21       -10       -10
        22        14    -430.2   -100000
         3         5       -10       -10
        19        11    -258.9     -67.9
         6        15    -376.5     332.9
        15         2         0         0
        22        21         0         0
        18        15    -320.7      78.2
         3        12       -10       -10
        25         5    -453.2     -94.8
         4        25      22.6    -111.4
        15         3       -10       -10
        11        15         0         0
        16        12       -10       -10
        10        22    -191.7   -100000
        21         8       -10       -10
        12        23         0         0
         2         1       -10       -10
        14        17     592.3   -100000
         7        13       -10       -10
         9        19         0         0
