         i         j       pij       pji
        15         4       -10       -10
         5        18       -10       -10
         9        10       -10       -10
        14        18       -10       -10
        14        25       -10       -10
        12        11       -10       -10
        14        12       -10       -10
        22        13       -10       -10
         5        21       -10       -10
        17         1       -10       -10
        13        17       -10       -10
        20        10       -10       -10
        10        15       -10       -10
        19         8       -10       -10
        10         3       -10       -10
        19        16       -10       -10
         7        12       -10       -10
        25         8       -10       -10
        22        24       -10       -10
        14         6       -10       -10
        23         2       -10       -10
         5        23       -10       -10
