         i         j       pij       pji
         3        48    -251.9   -100000
        48        21     143.4   -100000
        79         2    -297.5   -100000
        33        72     563.9   -100000
        90        21    -475.1   -100000
        17        16     -69.1   -100000
        42        57     195.2   -100000
        69        11     -30.3   -100000
        88        15     -25.8   -100000
        90        66      89.2   -100000
        33        68     652.8   -100000
         5        16     673.4   -100000
        36        46     722.9   -100000
        63        78    -344.8   -100000
        14        68     533.5   -100000
        98        84     -17.8   -100000
        49        77     347.2   -100000
        95        45    -358.6   -100000
        15        84     155.7   -100000
        27        25     696.4   -100000
        89        57     859.1   -100000
        47        62    -723.4   -100000
        29        49    -267.1   -100000
        12        11    -528.7   -100000
        19        77       438   -100000
        46        26      89.4   -100000
        92        74     532.5   -100000
        94        20     121.3   -100000
        59        34    -497.7   -100000
        38        12    -227.7   -100000
        82         1     672.8   -100000
        46        47    -147.2   -100000
         6         4     381.8   -100000
        68        57     252.3   -100000
        96        29    -162.2   -100000
        21        36    -212.3   -100000
        94        19     356.2   -100000
        14        46     621.4   -100000
        99         9     158.6   -100000
        11        49     252.7   -100000
        11        45     -58.2   -100000
         9        54      27.8   -100000
        36        11     197.3   -100000
        75        30    -518.1   -100000
        83        26       589   -100000
        37        46     320.3   -100000
        33        92      36.6   -100000
        23        57     628.3   -100000
        72        55     -59.4   -100000
        58        17     -39.6   -100000
        77        27      -607   -100000
        94        88     297.3   -100000
         6        85    -175.4   -100000
        87        88    -114.1   -100000
        12        71     -52.4   -100000
        10        41    -200.9   -100000
         1        29      83.2   -100000
        46        63      34.2   -100000
        55        80     264.1   -100000
        83         6     392.7   -100000
        76        93     639.6   -100000
        13        68     -38.9   -100000
        97        16      82.3   -100000
        36        99     296.5   -100000
        58        18      62.4   -100000
        50        70     249.5   -100000
        41        26     469.5   -100000
        47         5    -393.3   -100000
         7        35    -160.8   -100000
        60         5    -676.7   -100000
         9         8     -54.2   -100000
        42        73        27   -100000
        33        65      29.9   -100000
        39         6     204.1   -100000
        30        59     530.1   -100000
        32        12    -264.1   -100000
        31        72    -336.8   -100000
        54        61    -286.5   -100000
        28        70    -156.8   -100000
        45        40     224.5   -100000
        75        85     242.1   -100000
        81         7      52.1   -100000
        86        42    -754.9   -100000
        39        44     235.7   -100000
        70        27      -679   -100000
        43        65      -815   -100000
        67        21    -145.1   -100000
        56        36    -602.1   -100000
        94        79       412   -100000
        91        10       129   -100000
        51        84    -354.5   -100000
        24        62    -252.7   -100000
        81        38    -325.4   -100000
        52        30    -690.3   -100000
        93        26     -56.1   -100000
        48        53     437.9   -100000
        37        22     209.3   -100000
       100        18     175.9   -100000
        64        27       -60   -100000
