         i         j       pij       pji
         1        18    -142.5   -100000
         7        15      26.3   -100000
        20         7    -152.9   -100000
        21        16       159   -100000
        20         5      44.5   -100000
        17        12        -2   -100000
        14         9     -23.1   -100000
        23         1      37.8   -100000
         8        19       -69   -100000
        10         6       -10   -100000
        17         2      56.9   -100000
         6        23     -29.7   -100000
        14        18      34.9   -100000
         6        13      45.1   -100000
        17        21     -95.3   -100000
         5         6     -26.9   -100000
        14        12     -97.7   -100000
         3         5     -87.1   -100000
        25        14    -136.7   -100000
        11        18     115.7   -100000
        11        19     126.3   -100000
        24         7     -58.5   -100000
         4        25      39.9   -100000
        14        22      29.2   -100000
