         i         j       pij       pji
         8        19    -311.4     -73.7
         9         6     -46.8      21.3
        22         4    -322.5    -181.5
        20        21     506.9    -622.3
         7        11     179.3    -546.7
        14         8    -491.4     419.2
        17        16     -63.7    -634.3
        11         2     330.9    -567.7
        22        19    -830.6       385
        24        23     254.8    -679.4
         2         4    -393.3        59
         1        12    -484.9      45.7
        22         1       -67    -120.5
        10        14      81.4    -252.3
         4         3    -625.8     382.5
         6        23     130.4    -275.7
        17        20     -92.5     -26.8
        17        10     228.7    -292.9
        15         4       462    -532.4
        17        18    -115.8      -283
        23         4       5.5    -197.3
         7         5     -30.3      14.2
        13         8     -86.8     -85.6
        25        19     135.3    -398.3
