         i         j       pij       pji
        18        26       -10       -10
        39        37       -10       -10
        40        44       -10       -10
         8        41       -10       -10
         7        49       -10       -10
         5        37       -10       -10
        48         3       -10       -10
         9        43       -10       -10
        27        15       -10       -10
        32        16       -10       -10
        35         2       -10       -10
        37        30       -10       -10
        50         2       -10       -10
        47        38       -10       -10
         5        28       -10       -10
         6        14       -10       -10
        20        14       -10       -10
        12        26       -10       -10
        47         6       -10       -10
        44        31       -10       -10
         9         6       -10       -10
         5        46       -10       -10
        47        33       -10       -10
        45        37       -10       -10
        46        49       -10       -10
        16         3       -10       -10
        15        37       -10       -10
        39        44       -10       -10
         2         3       -10       -10
        21        48       -10       -10
        30        21       -10       -10
        16         8       -10       -10
        41        14       -10       -10
         1         6       -10       -10
        29        15       -10       -10
        25        17       -10       -10
        12        11       -10       -10
        38        19       -10       -10
        26         5       -10       -10
        22        31       -10       -10
        34        31       -10       -10
        42        27       -10       -10
        36         1       -10       -10
        23        11       -10       -10
        24        10       -10       -10
        24        50       -10       -10
         4        10       -10       -10
        17        13       -10       -10
        24        17       -10       -10
