         i         j       pij       pji
        20        16    -389.3     363.9
         4        20    -111.1      22.6
        10        16    -283.5     282.9
        13        22    -413.4       227
         1        19    -518.4     516.8
         1         2    -649.2     644.6
         6        19    -196.4     116.9
         6        11    -179.8     112.9
         2        16       113    -148.7
        12        22     127.3    -134.8
        24         6    -368.6     201.9
        13        18    -389.1     311.5
         1         8    -346.2       332
        19        21     -70.4       5.6
        12        24     375.5    -534.9
         5        21       264    -269.5
        14        17     659.9      -676
         6         7     -42.5      24.4
         2        14     -98.8     -32.3
        23        17       609    -613.2
        15        18       109    -184.7
        17        25      36.5       -91
        21         9     166.4    -197.1
        23         3     282.8    -304.8
