         i         j       pij       pji
        84        55       -10       -10
        74        84         0         0
        48       100         0         0
        56        18    -158.8   -100000
        33        12         0         0
        47        83         0         0
        19        89     207.2    -498.7
        53         7       -10       -10
        69        30       -10       -10
        95        13       556    -810.5
        67        49       176      -374
        13         4         0         0
        12        86         0         0
        30        75    -230.7    -205.3
        98        58     454.9    -786.4
        87        60     389.7    -462.1
        58        32      -334       0.2
        98        51     171.6   -100000
        11        40       -10       -10
        23        51       -10       -10
        57        36    -255.4   -100000
        33        34     218.5    -287.8
        41        29         0         0
        98        60     463.4    -641.9
        88        51       -10       -10
        77        62    -736.7     257.1
        25         1     133.5    -304.5
        21         6         0         0
        46         9       -10       -10
        53        88       -10       -10
        43        88    -247.3     109.6
        99        11       -10       -10
        28        24     324.4    -801.4
        78        57         0         0
        95        93       -10       -10
        41        30      62.3    -177.2
        56        59         0         0
        75        44         0         0
         3        30    -276.1      99.9
        74        51       -10       -10
        77        45         0         0
        92        37         0         0
        95        82       -10       -10
        97        69     -85.2   -100000
        37         7    -131.6   -100000
        51        64    -385.5      73.7
        99        85       -10       -10
        17        34       -10       -10
        90        84     -47.7     -55.8
         5        98         0         0
        53        18     -71.6   -100000
         7        63    -287.5      68.1
        27        87         0         0
        81        86         0         0
        15         5         0         0
        50        40      -276   -100000
        83        22       -10       -10
        16        26     398.7   -100000
        79        18       -10       -10
        77        53       -10       -10
        41        31         0         0
        37        67    -307.4   -100000
        14        33       -10       -10
        65         2         0         0
        25        92         0         0
         1        96     -44.2         4
        16        82       -10       -10
        29        67         0         0
        12        78         0         0
        92        89         0         0
        40        34     324.1    -326.8
        38        61    -278.3     160.7
        48        50    -121.5      85.4
        66        61    -473.6   -100000
        89        70       -10       -10
        28        71       -10       -10
        36        92       -10       -10
        22        19         0         0
        95        78      81.2    -103.1
        10        55         0         0
        54        72    -544.8     372.4
        94        56     -22.8      10.5
        19        72         0         0
        17        66        86   -100000
         8        94       -10       -10
        50        91     272.7    -336.7
         2        62    -303.1     -34.5
        73        16     -67.4   -100000
        35         1    -183.8   -100000
        79        52         0         0
        80        60         0         0
        39        20       -10       -10
        97         6    -277.5   -100000
        20        37     -48.6     -46.1
        27        24       270   -100000
        68        32       -10       -10
         5        42       -10       -10
         9        67    -129.5       100
        76        41         0         0
