         i         j       pij       pji
        96        73      24.8     -66.2
        68        92    -111.7     110.7
         1        79     -37.2       -73
        25        63    -143.9      96.9
        62        68      71.8     -77.9
        17        16      20.9     -32.5
        25        46    -145.4      -8.2
        89        45       8.4       -11
        69         8      33.5       -61
        99         9      10.5     -13.9
        39        34        -4     -57.7
        97        63    -130.5      82.3
        30        69     -43.7      28.5
        84        62     -39.7      39.7
        59        76     -89.9     -37.7
        72        51      37.4     -39.9
        58        45    -102.3      91.3
         6        93      63.6     -82.5
        27        97      44.8     -89.8
        11        86      22.3    -128.8
         6        78     -29.2      -1.7
        39        51      29.4    -121.7
        27        22      14.9     -44.7
        24        83    -172.9      18.4
        79        70      79.3     -99.7
        62        47      18.6     -93.4
        95        90      10.4     -24.5
        27        50     -15.3    -109.4
        27        35      54.2     -88.6
        37        73      36.4     -65.6
        94        65     -71.3      68.1
        47        54    -122.2      26.6
        75        88     -66.4        64
        34        92     -91.9      47.7
        33        42      -1.6      -9.6
        43        29    -121.4     -64.6
        63        64       0.7     -39.6
        36        53      39.3       -56
        17        78     -49.9      38.8
        84        45     -55.9      50.7
        32       100     104.5    -124.5
        91        74      78.4    -156.2
        67        77        68     -90.8
        58        24     -79.3      41.4
        39        65     -54.3      47.7
        69        37      33.9    -106.3
        66         2     -82.1      52.4
        46        91    -120.4        97
        90        56     -55.1     -11.5
        81        91    -146.9      17.2
        19        87      37.5     -65.6
        10        35      24.7     -44.7
        99        70      91.2    -124.9
        57        24     -82.7     -76.8
        24        76      20.4     -31.4
         4        40     -66.7      41.1
        72        74      23.8    -103.1
        73        10        -4       1.2
        38        72     -20.1     -18.4
        71        64     -36.3      13.2
        83        12      39.6    -132.8
        35         2     -73.1      37.2
        77         1      -114      13.1
        40        89     -41.7        35
        14        25     100.4    -118.8
        86        98     -86.9      82.9
        70        30    -130.2     116.9
        93        65    -181.5     159.1
        60        20     -57.3    -158.5
        20        18    -136.9    -111.5
        58        53     -40.2      32.6
        57        15     -82.5      27.9
        89        28      92.2     -95.3
        19        47      20.8      -129
        63        43     101.7    -115.8
        61        34     -77.7      61.5
        33        67       6.5     -39.5
        75        29     -99.6      11.3
        60        55      17.2     -72.1
         1        26       -13       -72
        16        49     -51.2      37.6
        22        82     -12.5       6.2
         3         1    -126.6      77.6
        31        46      21.2       -76
        23        10      57.3       -75
        24        21        80     -88.4
        56        35      -9.6       -26
        50        41       -55      37.7
        38        60     -30.7     -42.6
        11        39     -14.3       5.8
        13        62     -91.9      81.3
         7         9      30.2     -63.2
        47         5      66.7     -94.7
        85        67      40.1     -52.4
        52        27     -49.8     -43.7
        44        52       -63      28.5
        64       100     148.1    -151.5
        34        48     -55.8     -65.7
        80        63    -171.6       168
