         i         j       pij       pji
        20        17       -10       -10
        30        13       -10       -10
        49        15       -10       -10
        18        30       -10       -10
        39        28       -10       -10
        19        31       -10       -10
        26        14       -10       -10
        46        37       -10       -10
        37        33       -10       -10
        13        44       -10       -10
        32        35       -10       -10
         7        23       -10       -10
        41        13       -10       -10
        37         6       -10       -10
         4         9       -10       -10
        32        25       -10       -10
        25        14       -10       -10
        30         6       -10       -10
         5        20       -10       -10
        34        25       -10       -10
         2        11       -10       -10
        38        47       -10       -10
        49        24       -10       -10
        48        26       -10       -10
        41        25       -10       -10
        33        27       -10       -10
        21         7       -10       -10
        40         9       -10       -10
        34        21       -10       -10
        15        38       -10       -10
        40        50       -10       -10
        12        41       -10       -10
        26        20       -10       -10
        24        45       -10       -10
        31        21       -10       -10
        41         4       -10       -10
         8        25       -10       -10
        45         3       -10       -10
        27        15       -10       -10
        39        15       -10       -10
        23        11       -10       -10
        17        42       -10       -10
        50        10       -10       -10
        29         6       -10       -10
        36        24       -10       -10
         4        22       -10       -10
        16         5       -10       -10
        50         1       -10       -10
        49        43       -10       -10
