         i         j       pij       pji
         8         6    -146.7    -235.1
        25         1     267.9    -395.3
         1        22    -402.9     143.4
         2         5    -252.1    -151.2
        21         2    -119.1     -46.8
         4        18    -590.8     254.1
        17         6    -320.8     -27.3
         2         8     275.8    -493.5
        13        20    -261.4        -6
        22        16    -309.9     303.3
        15        21     -81.3    -307.2
         3         4      -2.9     -95.6
         7        21    -239.6     163.8
        16        12     -49.5    -175.5
        19        25      38.7    -169.2
         4        19    -299.3     248.3
        11        19     -85.2      -151
        16        14     -85.1    -121.9
        17         1      14.1    -103.8
        22         9      -289     142.5
        24        21    -545.9     489.8
        10         8    -343.9     177.3
        13        18    -113.3     100.3
        23        12     122.4    -148.7
