         i         j       pij       pji
        27        44      68.4    -172.1
        21         6    -278.2     237.1
        35        39     291.9      -365
        42        39     371.7    -562.3
        26        47     338.3    -413.8
        40        36     316.3    -322.4
        14        44    -216.8     134.9
        40        33    -249.8     124.2
        26        17    -611.5     485.6
        22        46    -438.3     410.7
        35        26       380    -387.4
        14        50     187.6    -258.1
        46        50     300.2    -371.3
        35        38     114.7    -278.9
        31        42    -185.8        24
        24         6       512      -707
        22        49       207    -256.3
        45        41    -480.6       319
        19        12     408.9    -481.3
        11         6     174.8    -237.9
         8        38     154.4    -289.3
        26        14    -121.9      10.3
         8        24    -298.8     185.1
        34         4     -66.8        -4
        49        19    -768.1     740.6
         1        42    -812.5     764.9
        25        28     287.6    -409.1
        20        16     459.2    -461.6
        36         5    -559.8     557.8
        29        23     289.2    -435.9
         6        20    -667.8     545.2
        24        25       5.1    -152.3
        36        46    -226.8     183.9
        47         3   -1097.3     892.1
        36        48       -38     -55.7
        16        13    -459.5     335.5
         7        39     359.8    -468.9
        13         2     723.5      -828
        43        32       -68     -51.7
        30        36     217.9    -233.5
        13        45     385.5    -532.2
         1        37    -578.8     572.9
        18        25      18.2     -40.4
        10        26     252.7    -290.2
        29         3    -299.9     254.1
        36        15    -298.5       253
        37         9     176.3    -194.5
        45        34     223.4    -226.5
        43        39     419.9    -635.2
