         i         j       pij       pji
        77        96       -10       -10
        82        50       -10       -10
        73        90       -10       -10
        14        47       -10       -10
        28        31       -10       -10
        52        59       -10       -10
        50        61       -10       -10
        98         8       -10       -10
        49        24       -10       -10
        30        18       -10       -10
         8        37       -10       -10
        88        73       -10       -10
        83        15       -10       -10
        26         8       -10       -10
        36         5       -10       -10
        78        30       -10       -10
        14        75       -10       -10
        98        87       -10       -10
        87        79       -10       -10
        89        20       -10       -10
        57        36       -10       -10
        68        91       -10       -10
        50        23       -10       -10
        81         6       -10       -10
        13        35       -10       -10
        88        39       -10       -10
        22        54       -10       -10
        67        14       -10       -10
        44        99       -10       -10
         4        32       -10       -10
        17        89       -10       -10
        21        49       -10       -10
        46        72       -10       -10
         6        10       -10       -10
         2        94       -10       -10
        57        23       -10       -10
        99        73       -10       -10
        86        27       -10       -10
        18        29       -10       -10
        77        74       -10       -10
        13        46       -10       -10
        77        91       -10       -10
        40         1       -10       -10
        33        45       -10       -10
        36        19       -10       -10
        37        34       -10       -10
        98        28       -10       -10
         8        22       -10       -10
        11        90       -10       -10
        29        87       -10       -10
        44         2       -10       -10
         7        86       -10       -10
        13        66       -10       -10
        87        59       -10       -10
        43        55       -10       -10
        16         7       -10       -10
        84        97       -10       -10
        99        85       -10       -10
        85        59       -10       -10
        98        71       -10       -10
        94        40       -10       -10
        50        52       -10       -10
        62        82       -10       -10
        20        60       -10       -10
        52        45       -10       -10
        52        75       -10       -10
        82        83       -10       -10
         7        23       -10       -10
        79        95       -10       -10
        70        58       -10       -10
         3        11       -10       -10
        58        25       -10       -10
        68        89       -10       -10
        87        84       -10       -10
        38        47       -10       -10
        24        60       -10       -10
        33        69       -10       -10
        18        63       -10       -10
        48        34       -10       -10
        41        24       -10       -10
        48        66       -10       -10
        21        29       -10       -10
         6        86       -10       -10
        12        56       -10       -10
        70        96       -10       -10
        51        95       -10       -10
        32        48       -10       -10
        53        95       -10       -10
        28        64       -10       -10
        17        43       -10       -10
        12        26       -10       -10
        61        76       -10       -10
        22         9       -10       -10
        14        42       -10       -10
        65        92       -10       -10
        93        96       -10       -10
        93       100       -10       -10
        25        80       -10       -10
