         i         j       pij       pji
        50        29    -353.6     192.2
        14        19    -324.1     321.3
         1        45    -198.1    -326.9
         8         3     182.5    -359.7
        10         7    -172.1    -262.1
        22        36    -179.6     177.3
        32        25      72.1    -136.3
        20        35     239.4      -245
        16         7    -303.5      -155
        26        39     414.8    -490.7
        35         6     318.5    -373.3
         8        36     369.8    -447.8
        45        30    -133.3     104.1
        17         5     172.4    -969.4
        29        21       255    -430.6
         5        39    -116.4      -1.7
        46        30      -6.7     -12.8
        21        41    -612.9     494.4
        46        17    -303.2     302.5
         5        18      -471       351
        49        16    -533.3     503.3
        20        15     337.6    -375.9
        35        42      -196     158.1
        30        21       376      -383
         2        15      -681    -206.7
        31         2    -689.3     -17.3
         9        23     207.7    -236.6
        21        47     246.2    -293.3
        14        23     156.1    -158.8
        22        39      -300       244
        44        43    -369.9     291.5
         9        30    -109.1      94.5
        32         1     471.7    -535.1
        31        27    -298.8      91.1
        13        45     478.6    -503.6
        35        41     -87.6      50.3
        37        10    -225.1       -74
         4        30    -323.4     282.1
        11        50     164.2    -290.9
        43        34     608.2    -664.3
        14        38    -139.8      95.7
        10        21     419.5    -447.1
        50        44    -221.5     216.1
        37        12     163.1    -579.5
        47        48    -670.3     627.8
         3        40    -333.2     145.4
        44        24    -337.5     315.1
        15        33    -267.9     262.4
        34        28    -152.2      54.6
