         i         j       pij       pji
        20        29       -10       -10
        45        18       -10       -10
        25         3       -10       -10
        28        31       -10       -10
        30        19       -10       -10
         7        48       -10       -10
         1        27       -10       -10
        41        28       -10       -10
        46        22       -10       -10
        19        27       -10       -10
        11        16       -10       -10
         8        14       -10       -10
        36        33       -10       -10
        20         4       -10       -10
        32        50       -10       -10
         7         8       -10       -10
         2        19       -10       -10
        43        30       -10       -10
         1        23       -10       -10
        50         7       -10       -10
        36        15       -10       -10
        29        31       -10       -10
        36        47       -10       -10
         9        46       -10       -10
        12        48       -10       -10
        22        34       -10       -10
        37        49       -10       -10
        46        16       -10       -10
        27        26       -10       -10
        39         2       -10       -10
        20        49       -10       -10
        24         8       -10       -10
        39        47       -10       -10
         4        10       -10       -10
        50        22       -10       -10
        23        48       -10       -10
        38        14       -10       -10
        45        33       -10       -10
        42        19       -10       -10
        11        21       -10       -10
        16        44       -10       -10
        34        40       -10       -10
        41         6       -10       -10
        21         5       -10       -10
         3        35       -10       -10
        17         3       -10       -10
        10        13       -10       -10
