         i         j       pij       pji
         4        38     -82.7     -14.2
        31        23      81.1    -111.7
        92        34     -36.8       -24
        46        56       2.9     -49.2
        97        23       5.5     -24.4
        57        83     -56.8      49.7
        93        82    -121.9     108.6
        24        55     -81.9     -66.6
        44        79     -36.3     -73.7
         1        60      34.2     -42.1
        45        28     -80.1     -20.9
        83        26      67.5     -88.9
        49         2    -109.6      14.1
        36        95    -135.3     133.7
        77        66     -21.9       -84
        20        55     -36.3      -3.5
        33        88     -99.8      74.5
        47        22      -5.5     -64.8
        49        31     -32.5      24.5
        56         5    -104.6      -1.4
        58        25    -153.8       127
        73        48      86.4     -88.2
        99        57       0.6     -53.7
        72        81      44.3     -74.4
        33        89     -28.8        -2
        19        88     -44.4     -29.2
        45        29        11       -66
        54        42    -118.6      83.2
        13        19     -69.4      28.9
        13        22       -21      11.3
        49        28     -92.9      92.7
        40         7      15.1     -38.7
        95        83       1.8     -27.4
        71        72     -52.1      -4.1
        52        71      25.7     -53.4
        64        14     -47.5        24
        84        52     -83.1       0.9
        73        29     -13.5       9.6
        57         3       -13      -6.3
         9        16     -45.8      -3.8
        99        75     -51.2       4.8
        46        57     -27.7     -20.4
        79         2       2.3      -5.2
        68        35       -79      54.3
        38        42    -115.8      45.4
        23        60      10.4       -32
        63        76      36.9     -69.4
        91        96     -72.5        71
        71        44      -1.2      -9.9
        52        95     -34.3      30.9
        25        64     -21.2     -87.3
        66        98     -96.6      81.5
        60        10     -39.8      27.1
        40        90      26.9     -64.7
        13        65       -49     -29.2
         5        82     -55.4      -5.5
         2        85       0.9     -41.5
        67         8     -20.4      19.9
        71       100     -73.7      56.3
        50        71       -40       4.4
        80        28    -178.7       166
        18        81      -5.6     -19.1
        97        47     -78.4      53.5
        87        82     -47.2      21.4
        90        42     -86.4        22
        94        79     -52.1      27.5
        32        62    -119.8        20
        95        34      75.3     -85.6
        32        52     -72.8      38.7
        54        18     -89.9      43.8
        35        40     -77.6      -5.8
        70        56      20.2    -151.4
        59        29      45.6     -69.7
        96        66      36.3     -58.3
        59        20      68.2    -113.5
        11        94      45.4     -78.4
        50         8     -60.6      27.2
        47        43      39.3    -106.9
        17        34       6.8       -70
        26        58      61.5     -87.8
        14        63     -48.9     -46.2
        96        83       -64        55
        53        77      41.2    -108.1
        69        74       -30      -3.9
        42        16      -9.2     -10.4
        15        14     -76.8     -27.9
        37        91        37       -47
         6       100    -114.3     106.5
        49        51     -25.2       3.6
        69        84     -44.9       3.4
        79        78        39     -73.6
        45        27        -1      -109
        30         7       0.7       -70
        43        61     -84.6      79.9
        12        38        75     -83.4
        95        39        10     -68.7
        21        61       4.1     -21.4
        41        97      35.7    -103.6
         4        86     -96.8      50.3
