         i         j       pij       pji
        19        10     322.4    -511.2
        41        18    -111.8     -53.2
         2        11    -369.6      88.9
        43         9    -377.9      38.7
        33        28     -27.7    -141.9
        23        28    -119.3     104.1
        44        19      59.8    -148.6
        45        25     494.1    -697.5
        34        48    -808.5     131.9
        17        30    -496.3     368.3
        43        11    -282.6     188.4
        21        50    -453.3    -244.4
        29        24       504      -674
         1        20     208.1    -308.7
        41        31     177.8      -549
         7        46     133.9    -634.9
        46        17      11.6     -41.1
        49         6     -82.9      -148
        17        26    -409.2    -179.8
        25        27    -830.8     426.9
         2        45    -569.2     249.9
        16        28    -221.8     -17.2
        10        16    -488.3       443
        13        44    -508.6     322.9
        11        23    -154.8    -116.6
        29         3    -311.2    -719.5
        28        31     602.9    -784.6
         9        29    -341.1     141.3
        25        14    -542.5     495.1
        41        17     178.3    -330.4
        32        40    -358.3     335.7
         4        45    -690.4     467.8
         5        29    -756.6     -56.6
        25         6    -421.4     179.1
         9        48    -497.1    -238.7
         8        14    -159.5     149.6
        43        47    -571.2     433.3
        23        22     -11.5    -183.3
        37        28    -361.9     328.7
        45        38     304.5    -331.1
         3        39      -394       -35
        35        42    -754.4       754
        32        13    -130.7     -11.7
        12        17     139.8    -702.8
        34        15    -520.8     263.4
        20         3    -126.7    -107.7
        49        35     342.3    -453.6
        36        33    -127.2      64.3
        50        33    -684.1     231.5
