         i         j       pij       pji
        24         2     -93.5      -125
        42        16      80.4    -149.5
        44         3     114.7    -125.7
        47        42    -129.1      45.3
        25        42    -147.7     133.3
        44        17      79.3     -80.8
         2        28    -144.8    -139.3
        25         3       9.1     -22.6
         4        20    -113.7       7.4
        37        26     103.4    -185.2
        30        13      85.5     -90.8
         1        30     -69.9      -6.7
        13        39    -120.8     120.5
         5        49      44.7     -93.6
        13        46     -91.3     -16.2
        46        32      -0.4       -33
        29         6      11.8     -43.1
        37        22      29.9     -75.1
        48         3      77.7    -129.8
        34        18    -106.4     -55.7
         7        27     -80.6      -0.4
        28        13        19    -150.1
         8        16      16.8     -69.2
        20        25      65.6    -123.1
        12         1      57.6    -124.9
        18        32      96.8    -133.8
        34        49      21.4     -43.5
        47        14     -69.9      -3.9
        28        22     -33.2       1.6
        14         9     -35.9     -55.1
         9        34     -13.2       8.3
        45        18       9.5     -52.5
        29        43      29.5    -101.3
        33        48      16.5     -20.3
        14        41      -9.6     -17.9
        50        43     -40.4     -24.5
        12         7      -3.6       1.5
        36         7     -13.9     -15.5
        10        34     -45.6      40.9
        45        29      23.8     -51.7
        23        45     -36.8      34.2
        19        11     -61.7      13.8
        11        38       9.5     -15.7
        27        40      45.4     -53.1
        14        15     -52.7      28.8
        13        31     -33.3      26.5
        39        11      23.9     -28.7
        27        21     143.9    -154.6
        35        50       4.9     -43.8
