         i         j       pij       pji
        22         2      78.9    -541.6
        25         7   -1666.2    1614.3
        20         5    -466.2       252
         9        25      74.9     -99.6
        11        17    -663.2     520.2
         7         5   -1052.3     825.3
        25        17    -461.7     158.8
        25         3   -1607.2    1560.1
         4         2   -1296.2     840.7
         8         4   -1617.8    1310.9
         9        19    -975.7     708.7
        20         1    -333.4      42.9
        17        22   -2320.8    2102.5
        15        25     296.1    -657.4
        17        23    -439.5     306.8
        24        23      1344   -1635.1
        18        20   -1678.7     985.4
        11        13    -411.7      72.3
        12        17     192.8    -320.2
         9        10     -49.8     -51.7
         6        19    1260.9   -1485.5
        21        23     -1523    1044.5
        18        16      24.4    -632.2
        13        14    -791.2      11.5
