         i         j       pij       pji
        66        76    -352.6     303.6
        37        99    -297.9     108.9
        68        25       196    -243.4
        55        57    -228.5      63.1
        43        21    -576.8     526.9
         9        30    -177.4      86.5
        42        20       441    -632.2
        93        82      -637     601.8
         9        58     475.4    -475.6
         8        10     175.4    -189.5
        34        68       324    -336.8
        25        58      27.2     -34.9
        31        43     179.1    -297.5
        73        89     512.6    -619.5
         8        69    -220.5     164.2
         2        15    -139.6     -64.6
        72        59      -206    -295.2
        21        53     337.1    -410.2
        72        78      86.3    -153.5
        35        46    -259.6     234.7
        88        27     -87.9      83.6
        15        32     305.8    -477.1
        52        51     -31.7    -400.4
        66        37      -8.2     -45.1
        48        70      42.7    -167.9
        74        76    -402.5     329.8
        53        19    -120.8      71.3
        16         7    -167.8    -391.3
        33        59     -75.6    -116.6
        42        95    -119.5      58.6
        98        96     -53.4    -712.2
        84         9     -35.4      30.2
        31        74     272.5    -393.1
        50        27    -506.1     138.9
        45        46     271.4    -350.7
        52        45      -347      -7.7
        55        32      49.8     -63.5
        79        57      94.7    -155.5
         4        34    -414.7     379.4
        94        44    -217.5     122.9
        18        23    -251.2      87.9
        49        84     -90.9        66
        29        13     334.1    -349.5
         9        22      65.6     -82.8
        53        52    -371.9      35.2
        60        97    -298.3     281.8
        30        99      58.4    -123.8
        95        23     146.6    -207.9
        97        82    -396.5     254.9
        42        46     397.6    -415.7
        78        25     423.5    -461.4
        39        23      61.5     -65.9
         6        59      -369     237.6
         1        60     291.5    -399.8
        23        93     619.3    -685.5
        90         2    -207.5      34.7
        48        77     -92.9    -119.5
         1         3    -139.4      55.9
        25        71    -665.2     477.4
        30        83     -21.1     -55.3
         9        14    -185.6      96.3
        73        21    -285.5     207.9
        13        45    -527.3     519.6
        46        61    -197.4     115.1
        33        48     524.5    -791.9
        30        44     -22.1     -27.9
        46        62    -271.4     233.3
        70        67    -613.9     483.1
        65        55     534.3    -548.7
         9        75     -14.5     -71.1
        15        40      98.5    -216.9
        84        92    -415.1     392.4
        94        15    -263.7     117.6
        28        37     381.8    -517.7
        36        17     513.3    -572.5
        65        80     801.8    -815.6
        63        72     269.2    -275.9
        73        24     305.2    -397.1
        83        54     407.2    -448.4
        19        10     190.6    -221.5
        89        17    -116.3      37.8
        97        85      60.9     -83.5
        84        16    -231.4      25.8
        24        11    -500.7     360.2
        34        87      70.9     -81.6
        88        35     424.2    -508.3
        64        85     324.6    -379.7
        38         2       -97     -73.5
        31        81     -64.2      41.2
         5        83    -241.5     177.9
        86        73    -160.3      32.7
        26        79    -316.7     -64.6
        98        91     304.6    -421.6
       100        80     -28.4     -44.6
        98        75      11.2     -59.5
        12        48     316.2    -330.1
        47        44     -32.9    -166.4
        63        41     339.4    -420.6
        75        56     120.9    -268.1
