         i         j       pij       pji
         8         5   -2949.5   -100000
         2         4       -90       -90
         3         9     448.8   -100000
        10         5         0         0
        15         7       -90       -90
        24        12         0         0
        15        21         0         0
        19         4       -90       -90
         1        11         0         0
        13        14         0         0
        16        22         0         0
        11        24         0         0
        25         7       -90       -90
        16        15    -364.1   -1283.1
        21         6         0         0
        21        24     415.1   -100000
         5         3       -90       -90
        22        18         0         0
         3        18    2524.8   -100000
        16        23   -1036.9     835.8
         2        16    1481.2   -100000
        24        17         0         0
        24        20   -2014.8   -100000
        14        15       -90       -90
