         i         j       pij       pji
        52        15         0         0
        50        56         0         0
        26        30         0         0
        92        59         0         0
        34        51         0         0
        37        54         0         0
        82        86         0         0
        10        13         0         0
        67        85         0         0
        27        87         0         0
        61         2         0         0
        53        86         0         0
        83        20         0         0
        38        75         0         0
        30        71         0         0
        77        58         0         0
        70         7         0         0
         8        88         0         0
        35        83         0         0
        48        45         0         0
        21       100         0         0
        83         4         0         0
        30        53         0         0
        71        18         0         0
        56        32         0         0
        52        94         0         0
        73        29         0         0
         2        57         0         0
        48         1         0         0
        24        74         0         0
        54         5         0         0
        10        96         0         0
        17        72         0         0
        79        90         0         0
        19        22         0         0
        60        91         0         0
        38        40         0         0
        11         3         0         0
        81        31         0         0
        22        88         0         0
        77        68         0         0
        78        84         0         0
        78        38         0         0
        68        35         0         0
        79        22         0         0
        23        18         0         0
        85         8         0         0
        25        12         0         0
        49         6         0         0
        67        99         0         0
        63        69         0         0
        51        53         0         0
        32         4         0         0
        73        30         0         0
        68        37         0         0
        98        39         0         0
        91        25         0         0
         2        16         0         0
        86        99         0         0
        14        92         0         0
         8        76         0         0
        72        58         0         0
        49         9         0         0
        43        68         0         0
        41        75         0         0
        95        48         0         0
        95        47         0         0
        29        31         0         0
        33        94         0         0
        44        90         0         0
        66        77         0         0
        18        27         0         0
        28        18         0         0
        60        74         0         0
        56        89         0         0
        52        98         0         0
        92        36         0         0
        42        94         0         0
        48        33         0         0
        78         9         0         0
        63        15         0         0
       100        93         0         0
        11        62         0         0
        55        97         0         0
         3        39         0         0
        10        97         0         0
        80         7         0         0
        96        46         0         0
        47        64         0         0
